ChemicalName,ChemicalID,GeneSymbol,GeneID,GeneForms,Interaction,InteractionActions,PubMedIDs,is_co_treatment,is_single_chemical,evidence_context
mono-benzyl phthalate,C103325,DACT3-AS1,100506068,mRNA,mono-benzyl phthalate affects the expression of DACT3-AS1 mRNA,affects^expression,29385630,False,True,single-chemical statement
mono-benzyl phthalate,C103325,DBH-AS1,138948,mRNA,mono-benzyl phthalate affects the expression of DBH-AS1 mRNA,affects^expression,29385630,False,True,single-chemical statement
mono-benzyl phthalate,C103325,DCAKD,79877,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of DCAKD mRNA,affects^cotreatment|affects^expression,37160244,True,False,co-treatment
mono-benzyl phthalate,C103325,DICER1,23405,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of DICER1 mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
mono-benzyl phthalate,C103325,DNMT1,1786,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] affects the expression of DNMT1 mRNA,affects^cotreatment|affects^expression,35861251,True,False,co-treatment
mono-benzyl phthalate,C103325,DNMT1,1786,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of DNMT1 mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
mono-benzyl phthalate,C103325,DROSHA,29102,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of DROSHA mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
mono-benzyl phthalate,C103325,EREG,2069,mRNA,mono-benzyl phthalate results in increased expression of EREG mRNA,increases^expression,29089286,False,True,single-chemical statement
mono-benzyl phthalate,C103325,ESR1,2099,protein,mono-benzyl phthalate promotes the reaction [Estradiol results in increased activity of ESR1 protein],increases^activity|increases^reaction,28571686,False,True,single-chemical statement
mono-benzyl phthalate,C103325,ESR1,2099,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] affects the expression of ESR1 mRNA,affects^cotreatment|affects^expression,35861251,True,False,co-treatment
mono-benzyl phthalate,C103325,ESR2,2100,protein,mono-benzyl phthalate promotes the reaction [Estradiol results in increased activity of ESR2 protein],increases^activity|increases^reaction,28571686,False,True,single-chemical statement
mono-benzyl phthalate,C103325,EXOSC1,51013,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of EXOSC1 mRNA,affects^cotreatment|affects^expression,38992643,True,False,co-treatment
mono-benzyl phthalate,C103325,EXOSC1,51013,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with methylparaben] results in decreased expression of EXOSC1 mRNA,affects^cotreatment|decreases^expression,38992643,True,False,co-treatment
mono-benzyl phthalate,C103325,FLG,2312,gene,[FLG gene polymorphism affects the susceptibility to butylbenzyl phthalate] which affects the abundance of mono-benzyl phthalate,affects^abundance|affects^response to substance,24380925,False,False,indirect/other
mono-benzyl phthalate,C103325,GNPDA1,10007,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with methylparaben] affects the expression of GNPDA1 mRNA,affects^cotreatment|affects^expression,38992643,True,False,co-treatment
mono-benzyl phthalate,C103325,GORASP2,26003,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] results in decreased expression of GORASP2 mRNA,affects^cotreatment|decreases^expression,38992643,True,False,co-treatment
mono-benzyl phthalate,C103325,GORASP2,26003,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with methylparaben] affects the expression of GORASP2 mRNA,affects^cotreatment|affects^expression,38992643,True,False,co-treatment
mono-benzyl phthalate,C103325,IFI6,2537,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of IFI6 mRNA,affects^cotreatment|affects^expression,37160244,True,False,co-treatment
mono-benzyl phthalate,C103325,IL18,3606,protein,[Phthalic Acids results in increased abundance of mono-benzyl phthalate] which results in increased secretion of IL18 protein,increases^abundance|increases^secretion,36241073,False,False,indirect/other
mono-benzyl phthalate,C103325,IL6,3569,mRNA,[bisphenol A co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate] results in increased expression of IL6 mRNA,affects^cotreatment|increases^expression,30398665,True,False,co-treatment
mono-benzyl phthalate,C103325,LASP1,3927,gene,[Phthalic Acids results in increased abundance of mono-benzyl phthalate] which results in increased methylation of LASP1 gene,increases^abundance|increases^methylation,28556291,False,False,indirect/other
mono-benzyl phthalate,C103325,LEP,3952,protein,[Phthalic Acids results in increased abundance of mono-benzyl phthalate] which results in increased secretion of LEP protein,increases^abundance|increases^secretion,36241073,False,False,indirect/other
mono-benzyl phthalate,C103325,MALAT1,378938,mRNA,mono-benzyl phthalate affects the expression of MALAT1 mRNA,affects^expression,29385630,False,True,single-chemical statement
mono-benzyl phthalate,C103325,MEG9,100507257,mRNA,mono-benzyl phthalate affects the expression of MEG9 mRNA,affects^expression,29385630,False,True,single-chemical statement
mono-benzyl phthalate,C103325,MIR126,406913,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR126,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR127,406914,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR127,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR141,406933,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of MIR141 mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
mono-benzyl phthalate,C103325,MIR143,406935,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR143,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR150,406942,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR150,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR184,406960,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] affects the expression of MIR184 mRNA,affects^cotreatment|affects^expression,35861251,True,False,co-treatment
mono-benzyl phthalate,C103325,MIR193A,406968,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR193A,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR221,407006,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR221,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR25,407014,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR25,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR320A,407037,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR320A,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR324,442898,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR324,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR328,442901,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR328,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR345,442910,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR345,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR376A1,494325,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR376A1,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR451A,574411,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR451A,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR483,619552,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR483,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR532,693124,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR532,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR572,693157,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR572,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR574,693159,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR574,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MIR99B,407056,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of MIR99B,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,MKI67,4288,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] affects the expression of MKI67 mRNA,affects^cotreatment|affects^expression,35861251,True,False,co-treatment
mono-benzyl phthalate,C103325,MMP9,4318,protein,[bisphenol A co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate] results in increased secretion of MMP9 protein,affects^cotreatment|increases^secretion,30398665,True,False,co-treatment
mono-benzyl phthalate,C103325,MRC1,4360,mRNA,[bisphenol A co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate] results in decreased expression of MRC1 mRNA,affects^cotreatment|decreases^expression,30398665,True,False,co-treatment
mono-benzyl phthalate,C103325,NAALAD2,10003,gene,mono-benzyl phthalate results in decreased methylation of NAALAD2 gene,decreases^methylation,35032864,False,True,single-chemical statement
mono-benzyl phthalate,C103325,NR1I2,8856,protein,mono-benzyl phthalate results in increased activity of NR1I2 protein,increases^activity,27551952,False,True,single-chemical statement
mono-benzyl phthalate,C103325,NR1I3,9970,protein,mono-benzyl phthalate results in increased activity of NR1I3 protein alternative form,increases^activity,27551952,False,True,single-chemical statement
mono-benzyl phthalate,C103325,PFAS,5198,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of PFAS mRNA,affects^cotreatment|affects^expression,37160244,True,False,co-treatment
mono-benzyl phthalate,C103325,PPARA,5465,protein,mono-benzyl phthalate binds to PPARA protein,affects^binding,23843199,False,True,single-chemical statement
mono-benzyl phthalate,C103325,PPARA,5465,protein,mono-benzyl phthalate results in increased activity of PPARA protein,increases^activity,27551952,False,True,single-chemical statement
mono-benzyl phthalate,C103325,PPARB,100136658,protein,mono-benzyl phthalate binds to PPARB protein,affects^binding,23843199,False,True,single-chemical statement
mono-benzyl phthalate,C103325,PPARD,5467,protein,mono-benzyl phthalate results in increased activity of PPARD protein,increases^activity,27551952,False,True,single-chemical statement
mono-benzyl phthalate,C103325,PPARG,5468,protein,mono-benzyl phthalate binds to PPARG protein,affects^binding,23843199,False,True,single-chemical statement
mono-benzyl phthalate,C103325,PPARG,5468,protein,mono-benzyl phthalate results in increased activity of PPARG protein,increases^activity,27551952,False,True,single-chemical statement
mono-benzyl phthalate,C103325,PPARG,5468,protein,mono-benzyl phthalate results in increased expression of PPARG protein,increases^expression,29089286,False,True,single-chemical statement
mono-benzyl phthalate,C103325,PTGS2,5743,mRNA,mono-benzyl phthalate affects the expression of PTGS2 mRNA,affects^expression,29089286,False,True,single-chemical statement
mono-benzyl phthalate,C103325,RAPGEFL1,51195,gene,mono-benzyl phthalate results in increased methylation of RAPGEFL1 gene,increases^methylation,35032864,False,True,single-chemical statement
mono-benzyl phthalate,C103325,RNR2,4550,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of RNR2 mRNA,affects^cotreatment|affects^expression,38992643,True,False,co-treatment
mono-benzyl phthalate,C103325,RNR2,4550,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with methylparaben] affects the expression of RNR2 mRNA,affects^cotreatment|affects^expression,38992643,True,False,co-treatment
mono-benzyl phthalate,C103325,SERPINE1,5054,protein,[Phthalic Acids results in increased abundance of mono-benzyl phthalate] which results in increased secretion of SERPINE1 protein,increases^abundance|increases^secretion,36241073,False,False,indirect/other
mono-benzyl phthalate,C103325,SHBG,6462,protein,mono-benzyl phthalate results in decreased secretion of SHBG protein,decreases^secretion,24945889,False,True,single-chemical statement
mono-benzyl phthalate,C103325,SHBG,6462,protein,[Phthalic Acids results in increased abundance of mono-benzyl phthalate] which results in increased expression of and results in increased secretion of SHBG protein,increases^abundance|increases^expression|increases^secretion,28637469,False,False,indirect/other
mono-benzyl phthalate,C103325,SOD1,6647,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of SOD1 mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
mono-benzyl phthalate,C103325,SOX21,11166,gene,mono-benzyl phthalate results in decreased methylation of SOX21 gene,decreases^methylation,35032864,False,True,single-chemical statement
mono-benzyl phthalate,C103325,SPRY4-AS1,101926941,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of SPRY4-AS1 mRNA,affects^cotreatment|affects^expression,37160244,True,False,co-treatment
mono-benzyl phthalate,C103325,TESC,54997,gene,[Phthalic Acids results in increased abundance of mono-benzyl phthalate] which results in increased methylation of TESC gene,increases^abundance|increases^methylation,28556291,False,False,indirect/other
mono-benzyl phthalate,C103325,TNF,7124,mRNA,mono-benzyl phthalate results in increased expression of TNF mRNA,increases^expression,32015430,False,True,single-chemical statement
mono-benzyl phthalate,C103325,TP53,7157,mRNA,mono-benzyl phthalate results in decreased expression of TP53 mRNA,decreases^expression,35487445,False,True,single-chemical statement
mono-benzyl phthalate,C103325,TP53,7157,promoter,mono-benzyl phthalate results in increased methylation of TP53 promoter,increases^methylation,35487445,False,True,single-chemical statement
mono-benzyl phthalate,C103325,TP53I13,90313,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] results in decreased expression of TP53I13 mRNA,affects^cotreatment|decreases^expression,38992643,True,False,co-treatment
mono-benzyl phthalate,C103325,TP53I13,90313,mRNA,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with methylparaben] results in increased expression of TP53I13 mRNA,affects^cotreatment|increases^expression,38992643,True,False,co-treatment
mono-benzyl phthalate,C103325,VTRNA2-1,100126299,,[butylbenzyl phthalate results in increased abundance of mono-benzyl phthalate] which affects the secretion of VTRNA2-1,affects^secretion|increases^abundance,33885134,False,False,indirect/other
mono-benzyl phthalate,C103325,ZFAS1,441951,mRNA,mono-benzyl phthalate affects the expression of ZFAS1 mRNA,affects^expression,29385630,False,True,single-chemical statement
monoisononylphthalate,C471400,BAX,581,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of BAX mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,BCL2,596,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of BCL2 mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,CASP3,836,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] affects the expression of CASP3 mRNA,affects^cotreatment|affects^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,CASP8,841,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of CASP8 mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,CAT,847,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of CAT mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,CDKN2A,1029,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in decreased expression of CDKN2A mRNA,affects^cotreatment|decreases^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,DICER1,23405,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of DICER1 mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,DNMT1,1786,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] affects the expression of DNMT1 mRNA,affects^cotreatment|affects^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,DNMT1,1786,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of DNMT1 mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,DROSHA,29102,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of DROSHA mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,ESR1,2099,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] affects the expression of ESR1 mRNA,affects^cotreatment|affects^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,FLG,2312,gene,[FLG gene polymorphism affects the susceptibility to diisononyl phthalate] which affects the abundance of monoisononylphthalate,affects^abundance|affects^response to substance,24380925,False,False,indirect/other
monoisononylphthalate,C471400,MIR141,406933,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of MIR141 mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,MIR184,406960,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] affects the expression of MIR184 mRNA,affects^cotreatment|affects^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,MKI67,4288,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] affects the expression of MKI67 mRNA,affects^cotreatment|affects^expression,35861251,True,False,co-treatment
monoisononylphthalate,C471400,NCOA1,8648,protein,monoisononylphthalate promotes the reaction [NCOA1 protein binds to and results in increased activity of NR1H2 protein],affects^binding|increases^activity|increases^reaction,27551952,False,True,single-chemical statement
monoisononylphthalate,C471400,NCOA1,8648,protein,monoisononylphthalate promotes the reaction [NCOA1 protein binds to and results in increased activity of NR1H3 protein],affects^binding|increases^activity|increases^reaction,27551952,False,True,single-chemical statement
monoisononylphthalate,C471400,NR1H2,7376,protein,monoisononylphthalate promotes the reaction [NCOA1 protein binds to and results in increased activity of NR1H2 protein],affects^binding|increases^activity|increases^reaction,27551952,False,True,single-chemical statement
monoisononylphthalate,C471400,NR1H3,10062,protein,monoisononylphthalate promotes the reaction [NCOA1 protein binds to and results in increased activity of NR1H3 protein],affects^binding|increases^activity|increases^reaction,27551952,False,True,single-chemical statement
monoisononylphthalate,C471400,NR1I2,8856,protein,monoisononylphthalate results in increased activity of NR1I2 protein,increases^activity,27551952,False,True,single-chemical statement
monoisononylphthalate,C471400,NR1I3,9970,protein,monoisononylphthalate results in increased activity of NR1I3 protein alternative form,increases^activity,27551952,False,True,single-chemical statement
monoisononylphthalate,C471400,PPARA,5465,protein,monoisononylphthalate binds to PPARA protein,affects^binding,23843199,False,True,single-chemical statement
monoisononylphthalate,C471400,PPARA,5465,protein,monoisononylphthalate results in increased activity of PPARA protein,increases^activity,27551952,False,True,single-chemical statement
monoisononylphthalate,C471400,PPARB,100136658,protein,monoisononylphthalate binds to PPARB protein,affects^binding,23843199,False,True,single-chemical statement
monoisononylphthalate,C471400,PPARD,5467,protein,monoisononylphthalate results in increased activity of PPARD protein,increases^activity,27551952,False,True,single-chemical statement
monoisononylphthalate,C471400,PPARG,5468,protein,monoisononylphthalate binds to PPARG protein,affects^binding,23843199,False,True,single-chemical statement
monoisononylphthalate,C471400,PPARG,5468,protein,monoisononylphthalate results in increased activity of PPARG protein,increases^activity,27551952,False,True,single-chemical statement
monoisononylphthalate,C471400,SOD1,6647,mRNA,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of SOD1 mRNA,affects^cotreatment|increases^expression,35861251,True,False,co-treatment
mono(carboxy-isooctyl)phthalate,C573544,ADPRM,56985,mRNA,mono(carboxy-isooctyl)phthalate affects the expression of ADPRM mRNA,affects^expression,34478338,False,True,single-chemical statement
mono(carboxy-isooctyl)phthalate,C573544,AMOTL1,154810,mRNA,mono(carboxy-isooctyl)phthalate affects the expression of AMOTL1 mRNA,affects^expression,34478338,False,True,single-chemical statement
mono(carboxy-isooctyl)phthalate,C573544,BCL9L,283149,mRNA,mono(carboxy-isooctyl)phthalate affects the expression of BCL9L mRNA,affects^expression,34478338,False,True,single-chemical statement
mono(carboxy-isooctyl)phthalate,C573544,CHASERR,100507217,mRNA,mono(carboxy-isooctyl)phthalate affects the expression of CHASERR mRNA,affects^expression,34478338,False,True,single-chemical statement
mono(carboxy-isooctyl)phthalate,C573544,CPZ,8532,mRNA,mono(carboxy-isooctyl)phthalate affects the expression of CPZ mRNA,affects^expression,34478338,False,True,single-chemical statement
mono(carboxy-isooctyl)phthalate,C573544,CTDSP2,10106,mRNA,mono(carboxy-isooctyl)phthalate affects the expression of CTDSP2 mRNA,affects^expression,34478338,False,True,single-chemical statement
mono(carboxy-isooctyl)phthalate,C573544,IP6K1,9807,mRNA,mono(carboxy-isooctyl)phthalate affects the expression of IP6K1 mRNA,affects^expression,34478338,False,True,single-chemical statement
mono(carboxy-isooctyl)phthalate,C573544,KRT10,3858,mRNA,mono(carboxy-isooctyl)phthalate affects the expression of KRT10 mRNA,affects^expression,34478338,False,True,single-chemical statement
mono(carboxy-isooctyl)phthalate,C573544,MLPH,79083,mRNA,mono(carboxy-isooctyl)phthalate affects the expression of MLPH mRNA,affects^expression,34478338,False,True,single-chemical statement
mono(carboxy-isooctyl)phthalate,C573544,ND5,4540,mRNA,mono(carboxy-isooctyl)phthalate affects the expression of ND5 mRNA,affects^expression,34478338,False,True,single-chemical statement
mono(carboxy-isooctyl)phthalate,C573544,NEAT1,283131,mRNA,mono(carboxy-isooctyl)phthalate affects the expression of NEAT1 mRNA,affects^expression,34478338,False,True,single-chemical statement
