gene,observed_global_T_median_vulnerability_rho,global_empirical_p_value,n_permutations,permutation_unit,self_line_exclusion,global_empirical_q_value
PSRC1,-0.002200577200577196,0.981018981018981,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9981161758303358
PSTK,0.06190476190476185,0.3776223776223776,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8410203490507802
PSTPIP1,0.0105699855699855,0.8831168831168831,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9896578137565315
PSTPIP2,-0.014069264069264049,0.8421578421578422,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9859070720550797
PTAFR,-0.0541125541125541,0.45054945054945056,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8787524869377662
PTAR1,-0.07113997113997114,0.33766233766233766,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8225906847005228
PTBP1,-0.0194083694083694,0.7652347652347652,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9712493823704339
PTBP2,0.04368686868686865,0.5504495504495505,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9154965334061737
PTBP3,-0.025288600288600305,0.7322677322677322,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9634194454425585
PTCD1,0.0502525252525252,0.45854145854145856,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8817516546637597
PTCD2,0.0356421356421356,0.6023976023976024,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9314234558198342
PTCD3,-0.01764069264069265,0.7972027972027972,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9776255448471407
PTCH1,-0.12139249639249636,0.08891108891108891,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5111556149586075
PTCH2,-0.1364357864357864,0.055944055944055944,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.40162562233406923
PTCHD1,-0.09999999999999995,0.15884115884115885,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6485515812502751
PTCHD4,0.0498556998556998,0.4945054945054945,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8967394997496639
PTCRA,0.00613275613275615,0.926073926073926,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9937500098086587
PTDSS1,-0.056926406926406894,0.42957042957042957,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.871186214269566
PTDSS2,0.0886724386724386,0.2137862137862138,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7204200878602487
PTEN,-0.058730158730158646,0.4145854145854146,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8620291771362798
PTER,-0.0009018759018759002,0.993006993006993,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9988561751855998
PTF1A,0.028751803751803747,0.7192807192807192,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9610732670936974
PTGDR,0.13088023088023085,0.06893106893106893,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.45145444044591776
PTGDR2,-0.0442279942279942,0.5124875124875125,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9022343635745697
PTGDS,0.09087301587301586,0.2047952047952048,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7078406975333512
PTGER1,-0.0375541125541125,0.5874125874125874,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9273003808653899
PTGER2,-0.07431457431457425,0.2917082917082917,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7907078224538543
PTGER3,-0.04826839826839825,0.5134865134865135,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9026145413869395
PTGER4,-0.0494588744588744,0.4875124875124875,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.893845591728085
PTGES,-0.0661255411255411,0.36163836163836166,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8320479420778822
PTGES2,-0.0018398268398268501,0.978021978021978,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9981161758303358
PTGES3,-0.02615440115440115,0.7302697302697303,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9634194454425585
PTGES3L,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
PTGFR,0.055014430014429995,0.45354645354645357,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8796673932860704
PTGFRN,-0.013780663780663803,0.8431568431568431,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9859070720550797
PTGIR,0.0545815295815295,0.4695304695304695,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8862501739382304
PTGIS,0.0507936507936508,0.4935064935064935,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8966348398916619
PTGR1,-0.07608225108225106,0.2967032967032967,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7949215978751234
PTGR2,0.04458874458874455,0.5614385614385614,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9199192775951838
PTGR3,0.1121572871572871,0.11888111888111888,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5783499012198563
PTGS1,-0.1209595959595959,0.08491508491508491,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5008279216785773
PTGS2,0.096067821067821,0.1978021978021978,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6988632057597575
PTH,-0.1303751803751803,0.07292707292707293,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.4650739993063645
PTH1R,0.02142857142857145,0.7792207792207793,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9747596322596324
PTH2,-0.11432178932178924,0.1038961038961039,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5474730983302413
PTH2R,0.098015873015873,0.16683316683316685,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6604215702734699
PTHLH,0.012518037518037449,0.8621378621378621,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9877257169467382
PTK2,0.0405483405483405,0.5804195804195804,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9251299215001575
PTK2B,0.021356421356421348,0.7832167832167832,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9750163437642344
PTK6,0.0163059163059163,0.8231768231768232,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9823896822732076
PTK7,-0.0978715728715729,0.14885114885114886,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6335706758046938
PTMA,-0.07658730158730155,0.26373626373626374,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7681756020353621
PTMS,0.0541847041847042,0.47952047952047955,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.891062589803144
PTN,-0.11085858585858585,0.12387612387612387,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5903481531388507
PTOV1,0.0801587301587301,0.27172827172827174,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.776853901020697
PTP4A1,-0.0284632034632034,0.7142857142857143,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9594036434761801
PTP4A2,-0.11439393939393935,0.1068931068931069,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5539279489827397
PTP4A3,-0.023989898989899,0.7502497502497503,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9679507620745816
PTPA,0.0989538239538239,0.17482517482517482,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6724297600210009
PTPDC1,-0.046067821067821,0.5394605394605395,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9127771311257551
PTPMT1,-0.0427128427128427,0.5494505494505495,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9154965334061737
PTPN1,0.14621212121212118,0.04295704295704296,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.34732869059918603
PTPN11,-0.05519480519480515,0.43156843156843155,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8716916639378582
PTPN12,-0.10988455988455985,0.12187812187812187,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.585364115051615
PTPN13,0.0696608946608946,0.34765234765234765,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8275424970588937
PTPN14,-0.0123015873015873,0.8581418581418582,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9872150999165747
PTPN18,0.1527417027417027,0.04395604395604396,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.3507924356042054
PTPN2,-0.014610389610389601,0.8601398601398601,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9872150999165747
PTPN20,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
PTPN21,-0.047582972582972546,0.4965034965034965,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8967394997496639
PTPN22,-0.05479797979797975,0.4645354645354645,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8848820050018149
PTPN23,0.03055555555555555,0.6563436563436563,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.943929043507958
PTPN3,-0.0985209235209235,0.1798201798201798,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6773740964917435
PTPN4,0.05919913419913421,0.4245754245754246,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8684090668120834
PTPN5,-0.0329725829725829,0.6193806193806194,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9354108060298694
PTPN6,-0.005916305916305901,0.945054945054945,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.995214416183168
PTPN7,0.09393939393939385,0.1958041958041958,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6963395262662521
PTPN9,-0.0995310245310245,0.16083916083916083,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6529510551082199
PTPRA,0.06691919191919196,0.3436563436563437,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8259126851777361
PTPRB,0.01969696969696965,0.7702297702297702,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9722365103242525
PTPRC,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
PTPRCAP,-0.0366883116883117,0.6253746253746254,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9372988877248513
PTPRD,0.006277056277056305,0.926073926073926,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9937500098086587
PTPRE,0.0031746031746031494,0.964035964035964,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9972037467704228
PTPRF,-0.166017316017316,0.014985014985014986,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.1686202753926976
PTPRG,0.11572871572871571,0.11188811188811189,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5641204066573121
PTPRH,0.0578282828282828,0.4275724275724276,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.870196235016363
PTPRJ,0.17348484848484846,0.01898101898101898,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.20317291530292111
PTPRK,0.1692279942279942,0.017982017982017984,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.1948544992023253
PTPRM,0.018542568542568548,0.7882117882117882,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9756369134221483
PTPRN,0.029797979797979803,0.6763236763236763,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.950719326405302
PTPRN2,-0.0007215007215006999,0.9920079920079921,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9988318718460117
PTPRO,-0.0642135642135642,0.36663336663336665,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8337631542317117
PTPRQ,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
PTPRR,-0.0769480519480519,0.2957042957042957,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7946487433592199
PTPRS,0.007178932178932201,0.9120879120879121,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902
PTPRT,-0.01998556998556995,0.7992007992007992,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9776255448471407
PTPRU,-0.010930735930735949,0.8881118881118881,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9899938079448506
PTPRZ1,0.09678932178932176,0.1918081918081918,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6918674910069395
PTRH1,-0.0120851370851371,0.8741258741258742,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9896578137565315
PTRH2,-0.05588023088023085,0.4175824175824176,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8636842578751293
PTRHD1,-0.012626262626262652,0.8721278721278721,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9895204149895014
PTS,0.04469696969696965,0.5464535464535465,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9148017878651203
PTTG1,-0.009271284271284251,0.9020979020979021,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9925660188755284
PTTG1IP,0.0022366522366522486,0.978021978021978,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9981161758303358
PTTG1IP2,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
PTTG2,-0.026623376623376598,0.6983016983016983,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9544784867544818
PTX3,-0.06320346320346315,0.36063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8320479420778822
PTX4,0.0066017316017316,0.9050949050949051,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902
PUDP,0.04469696969696969,0.5394605394605395,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9127771311257551
PUF60,0.02041847041847035,0.8061938061938062,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9792302665722055
PUM1,-0.007178932178932201,0.9210789210789211,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902
PUM2,-0.004256854256854303,0.954045954045954,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9961767270831416
PUM3,-0.05573593073593065,0.4745254745254745,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8887654439599194
PURA,-0.0076839826839826,0.9200799200799201,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902
PURB,-0.0542568542568542,0.44755244755244755,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8776405943870059
PURG,-0.10046897546897546,0.14785214785214784,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6325300772064864
PUS1,0.0005411255411255506,0.9920079920079921,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9988318718460117
PUS10,0.0358585858585858,0.6463536463536463,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9414547701548176
PUS3,0.07121212121212114,0.3076923076923077,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8003927746652335
PUS7,0.04235209235209235,0.5514485514485514,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9155068533950522
PUS7L,-0.0451298701298701,0.5424575424575424,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.913088187206799
PUSL1,0.011471861471861449,0.8511488511488512,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9869689861545009
PVALB,0.02254689754689755,0.7232767232767233,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9618135847856809
PVALEF,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
PVR,-0.03023088023088025,0.6663336663336663,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9472168805450754
PVRIG,0.03232323232323225,0.6563436563436563,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.943929043507958
PWP1,0.0059523809523809035,0.9250749250749251,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9937500098086587
PWP2,-0.02002164502164505,0.7772227772227772,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9746596641272646
PWWP2A,-0.020995670995670998,0.7762237762237763,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9743343840532979
PWWP2B,-0.004725829725829748,0.952047952047952,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9958101498524138
PWWP3A,-0.0514430014430014,0.46353646353646355,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8845321259185719
PWWP3B,0.0793290043290043,0.27672327672327673,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.780487443432848
PXDC1,0.138997113997114,0.04195804195804196,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.34285873630135927
PXDN,0.012409812409812447,0.8641358641358642,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9886636316537062
PXDNL,-0.03946608946608945,0.5764235764235764,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9224277674603055
PXK,-0.0044372294372294506,0.965034965034965,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9972037467704228
PXMP2,0.0996392496392496,0.16683316683316685,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6604215702734699
PXMP4,0.1076839826839827,0.15284715284715283,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.641255696078262
PXN,0.06803751803751801,0.34965034965034963,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8275424970588937
PXT1,-0.0208152958152958,0.7872127872127872,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9756369134221483
PXYLP1,0.034163059163059104,0.6493506493506493,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9422561123871032
PYCARD,0.03748196248196245,0.5874125874125874,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9273003808653899
PYCR1,-0.07730880230880224,0.2677322677322677,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7723738798351655
PYCR2,-0.0044733044733044494,0.9500499500499501,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9958101498524138
PYCR3,0.0062409812409812485,0.938061938061938,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9948062977215987
PYDC1,-0.036580086580086504,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822
PYDC5,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
PYGB,0.0141414141414141,0.8601398601398601,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9872150999165747
PYGL,0.0336940836940837,0.6283716283716284,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9377777910712044
PYGM,-0.01305916305916305,0.8581418581418582,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9872150999165747
PYGO1,-0.009018759018758999,0.8911088911088911,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9909388772216629
PYGO2,-0.044083694083694044,0.5384615384615384,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9127615950226244
PYHIN1,-0.0656565656565656,0.38961038961038963,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8481568007063759
PYM1,0.0137085137085137,0.8601398601398601,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9872150999165747
PYROXD1,0.0231962481962482,0.7562437562437563,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9696470798389598
PYROXD2,0.024242424242424246,0.7202797202797203,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.961363358019893
PYURF,0.12348484848484845,0.07992007992007992,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.4875838683314701
PYY,0.03820346320346315,0.5864135864135864,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9272312906572167
PZP,0.026479076479076498,0.6913086913086913,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9538984134225793
QARS1,-0.0793290043290043,0.25374625374625376,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7605789302522604
QDPR,0.0447330447330447,0.5554445554445554,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9167767975714995
QKI,0.05822510822510815,0.3936063936063936,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.850331816479175
QPCT,0.0256493506493507,0.7162837162837162,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9602689961052976
QPCTL,0.00764790764790765,0.903096903096903,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9925992958174126
QPRT,0.11608946608946605,0.11288711288711288,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5657546258089736
QRFP,0.0936147186147186,0.1798201798201798,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6773740964917435
QRFPR,0.10501443001443,0.13786213786213786,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6148951411345608
QRICH1,-0.004437229437229401,0.954045954045954,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9961767270831416
QRICH2,-0.022871572871572852,0.7452547452547452,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9668495544972754
QRSL1,0.01879509379509375,0.7932067932067932,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9776204816301047
QSER1,-0.014574314574314599,0.8421578421578422,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9859070720550797
QSOX1,0.030844155844155854,0.6603396603396603,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9449599903510518
QSOX2,0.07153679653679655,0.3086913086913087,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8003927746652335
QTRT1,-0.04870129870129865,0.5064935064935064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9005758025290405
QTRT2,0.0393578643578643,0.5924075924075924,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9294665179598536
R3HCC1,0.06118326118326115,0.4195804195804196,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8649068602125493
R3HCC1L,-0.1588023088023088,0.03696303696303696,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.3194514014570247
R3HDM1,0.051046176046176055,0.4595404595404595,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8821091481374578
R3HDM2,0.025144300144300153,0.7442557442557443,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9665733885859229
R3HDM4,-0.0094155844155844,0.906093906093906,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902
R3HDML,-0.10018037518037509,0.15084915084915085,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6363474128798924
RAB10,-0.07110389610389606,0.33466533466533466,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.820557400589307
