database,signature_size,scoring_method,DRUG_NAME,drug_key,background,n_trajectory_values,n_positive_trajectory_values,median_rho,min_rho,max_rho,median_n,median_p
PRISM,100,rank,PD-407824,PD407824,DLD1,1,1,0.12869565217391304,0.12869565217391304,0.12869565217391304,24.0,0.5489587886992761
PRISM,100,rank,PETCM,PETCM,DLD1,1,1,0.34076923076923077,0.34076923076923077,0.34076923076923077,25.0,0.09552706065583515
PRISM,100,rank,PF-03814735,PF03814735,DLD1,1,0,-0.05615384615384616,-0.05615384615384616,-0.05615384615384616,25.0,0.789773254928051
PRISM,100,rank,PF-04136309,PF04136309,DLD1,1,1,0.09387351778656126,0.09387351778656126,0.09387351778656126,23.0,0.6700798788152733
PRISM,100,rank,PF-04217903,PF04217903,DLD1,1,1,0.09769230769230769,0.09769230769230769,0.09769230769230769,25.0,0.642240786565261
PRISM,100,rank,PF-04457845,PF04457845,DLD1,1,0,-0.1800976800976801,-0.1800976800976801,-0.1800976800976801,27.0,0.36869792013647085
PRISM,100,rank,PF-04691502,PF04691502,DLD1,1,0,-0.08923076923076922,-0.08923076923076922,-0.08923076923076922,26.0,0.6646667944021044
PRISM,100,rank,PF-05212384,PF05212384,DLD1,1,1,0.2692307692307693,0.2692307692307693,0.2692307692307693,27.0,0.1744642257936707
PRISM,100,rank,PF-3845,PF3845,DLD1,1,1,0.12692307692307694,0.12692307692307694,0.12692307692307694,25.0,0.5454589623630388
PRISM,100,rank,PF-477736,PF477736,DLD1,1,1,0.05846153846153846,0.05846153846153846,0.05846153846153846,26.0,0.7766568886197724
PRISM,100,rank,PF-562271,PF562271,DLD1,1,1,0.22256410256410253,0.22256410256410253,0.22256410256410253,26.0,0.2744710297246738
PRISM,100,rank,PF-573228,PF573228,DLD1,1,1,0.31153846153846154,0.31153846153846154,0.31153846153846154,25.0,0.12952924585337894
PRISM,100,rank,PFI-1,PFI1,DLD1,1,1,0.1268376068376068,0.1268376068376068,0.1268376068376068,26.0,0.536943539113977
PRISM,100,rank,PHA-665752,PHA665752,DLD1,1,1,0.3304347826086956,0.3304347826086956,0.3304347826086956,24.0,0.11478470741054941
PRISM,100,rank,PHA-680632,PHA680632,DLD1,1,1,0.07826086956521738,0.07826086956521738,0.07826086956521738,24.0,0.7162392905010878
PRISM,100,rank,PHA-767491,PHA767491,DLD1,1,1,0.23923076923076922,0.23923076923076922,0.23923076923076922,25.0,0.2494297208431553
PRISM,100,rank,PHA-793887,PHA793887,DLD1,1,1,0.24034188034188034,0.24034188034188034,0.24034188034188034,26.0,0.23694011824092506
PRISM,100,rank,PHA-848125,PHA848125,DLD1,1,1,0.10333243499881833,0.10333243499881833,0.10333243499881833,27.0,0.608020747726416
PRISM,100,rank,PI-103,PI103,DLD1,1,0,-0.15538461538461537,-0.15538461538461537,-0.15538461538461537,25.0,0.45828716164359506
PRISM,100,rank,PI3K-IN-2,PI3KIN2,DLD1,1,0,-0.08854700854700855,-0.08854700854700855,-0.08854700854700855,26.0,0.66709078570047
PRISM,100,rank,PIK-75,PIK75,DLD1,1,1,0.1822222222222222,0.1822222222222222,0.1822222222222222,26.0,0.3729558888797084
PRISM,100,rank,PJ-34,PJ34,DLD1,1,1,0.05217391304347826,0.05217391304347826,0.05217391304347826,24.0,0.8086881976469138
PRISM,100,rank,PKI-179,PKI179,DLD1,1,0,-0.013846153846153848,-0.013846153846153848,-0.013846153846153848,25.0,0.9476251645766063
PRISM,100,rank,PLX-4720,PLX4720,DLD1,1,1,0.1446153846153846,0.1446153846153846,0.1446153846153846,25.0,0.49038458941822965
PRISM,100,rank,PP-1,PP1,DLD1,1,0,-0.17217391304347823,-0.17217391304347823,-0.17217391304347823,24.0,0.42111806892778636
PRISM,100,rank,PP-121,PP121,DLD1,1,0,-0.048461538461538466,-0.048461538461538466,-0.048461538461538466,25.0,0.8180628156317412
PRISM,100,rank,PP-2,PP2,DLD1,1,1,0.17293233082706763,0.17293233082706763,0.17293233082706763,20.0,0.4659400851924168
PRISM,100,rank,PP242,PP242,DLD1,1,0,-0.054945054945054944,-0.054945054945054944,-0.054945054945054944,27.0,0.7854691986538496
PRISM,100,rank,PPT,PPT,DLD1,1,1,0.03521367521367521,0.03521367521367521,0.03521367521367521,26.0,0.8643990594060471
PRISM,100,rank,PR-619,PR619,DLD1,1,1,0.2617391304347826,0.2617391304347826,0.2617391304347826,24.0,0.2166516979532863
PRISM,100,rank,PRT062070,PRT062070,DLD1,1,1,0.1060869565217391,0.1060869565217391,0.1060869565217391,24.0,0.6217515088671185
PRISM,100,rank,PRT062607,PRT062607,DLD1,1,1,0.2581196581196581,0.2581196581196581,0.2581196581196581,26.0,0.20297097529119013
PRISM,100,rank,PSB-1115,PSB1115,DLD1,1,1,0.14188034188034188,0.14188034188034188,0.14188034188034188,26.0,0.4893263613991061
PRISM,100,rank,PSI-7976,PSI7976,DLD1,1,0,-0.007792207792207793,-0.007792207792207793,-0.007792207792207793,21.0,0.9732581834484768
PRISM,100,rank,PTC-209,PTC209,DLD1,1,1,0.24307692307692308,0.24307692307692308,0.24307692307692308,25.0,0.2416691122326484
PRISM,100,rank,PU-H71,PUH71,DLD1,1,0,-0.12538461538461537,-0.12538461538461537,-0.12538461538461537,25.0,0.5503795193738266
PRISM,100,rank,R306465,R306465,DLD1,1,0,-0.1776923076923077,-0.1776923076923077,-0.1776923076923077,25.0,0.39545398689886
PRISM,100,rank,R547,R547,DLD1,1,1,0.4100790513833992,0.4100790513833992,0.4100790513833992,23.0,0.051961404772534164
PRISM,100,rank,RAF265,RAF265,DLD1,1,1,0.3356521739130434,0.3356521739130434,0.3356521739130434,24.0,0.10882666589446971
PRISM,100,rank,RG108,RG108,DLD1,1,1,0.2834782608695652,0.2834782608695652,0.2834782608695652,24.0,0.1794834429755076
PRISM,100,rank,RG2833,RG2833,DLD1,1,1,0.32521739130434785,0.32521739130434785,0.32521739130434785,24.0,0.1209778735437234
PRISM,100,rank,RGFP966,RGFP966,DLD1,1,1,0.03565217391304347,0.03565217391304347,0.03565217391304347,24.0,0.8686390462246146
PRISM,100,rank,RI-1,RI1,DLD1,1,0,-0.24695652173913044,-0.24695652173913044,-0.24695652173913044,24.0,0.24467584594576178
PRISM,100,rank,RITA,RITA,DLD1,1,0,-0.16605616605616605,-0.16605616605616605,-0.16605616605616605,27.0,0.40778704222160084
PRISM,100,rank,RKI-1447,RKI1447,DLD1,1,1,0.009999999999999998,0.009999999999999998,0.009999999999999998,25.0,0.9621615894640947
PRISM,100,rank,RN-1734,RN1734,DLD1,1,1,0.2353846153846154,0.2353846153846154,0.2353846153846154,25.0,0.25735102431277707
PRISM,100,rank,RS-16566,RS16566,DLD1,1,0,-0.004347826086956522,-0.004347826086956522,-0.004347826086956522,24.0,0.9839134567350358
PRISM,100,rank,RS-17053,RS17053,DLD1,1,1,0.18577075098814227,0.18577075098814227,0.18577075098814227,23.0,0.39606780480954484
PRISM,100,rank,RS-504393,RS504393,DLD1,1,1,0.09486166007905138,0.09486166007905138,0.09486166007905138,23.0,0.6668004750731933
PRISM,100,rank,RS-67506,RS67506,DLD1,1,0,-0.06384615384615384,-0.06384615384615384,-0.06384615384615384,25.0,0.761739933956736
PRISM,100,rank,Ro-04-5595,RO045595,DLD1,1,0,-0.026153846153846153,-0.026153846153846153,-0.026153846153846153,25.0,0.901239909014255
PRISM,100,rank,Ro-10-5824,RO105824,DLD1,1,1,0.05652173913043478,0.05652173913043478,0.05652173913043478,24.0,0.7930697839291405
PRISM,100,rank,Ro-106-9920,RO1069920,DLD1,1,1,0.3384615384615385,0.3384615384615385,0.3384615384615385,25.0,0.09793932793665726
PRISM,100,rank,Ro-4987655,RO4987655,DLD1,1,0,-0.27350427350427353,-0.27350427350427353,-0.27350427350427353,27.0,0.16746058674774383
PRISM,100,rank,Ro-90-7501,RO907501,DLD1,1,0,-0.20454545454545459,-0.20454545454545459,-0.20454545454545459,23.0,0.34916435580619753
PRISM,100,rank,Ro-9187,RO9187,DLD1,1,1,0.01769230769230769,0.01769230769230769,0.01769230769230769,25.0,0.9331049901273374
PRISM,100,rank,S26948,S26948,DLD1,1,1,0.2523997741389046,0.2523997741389046,0.2523997741389046,22.0,0.25712024747259327
PRISM,100,rank,SAR131675,SAR131675,DLD1,1,0,-0.35913043478260864,-0.35913043478260864,-0.35913043478260864,24.0,0.08480057608167488
PRISM,100,rank,SB-200646,SB200646,DLD1,1,1,0.03652173913043478,0.03652173913043478,0.03652173913043478,24.0,0.8654631927363388
PRISM,100,rank,SB-205384,SB205384,DLD1,1,0,-0.31965811965811963,-0.31965811965811963,-0.31965811965811963,26.0,0.1114136383115478
PRISM,100,rank,SB-216641,SB216641,DLD1,1,1,0.11363636363636365,0.11363636363636365,0.11363636363636365,23.0,0.6056681466311387
PRISM,100,rank,SB-218078,SB218078,DLD1,1,1,0.002393162393162393,0.002393162393162393,0.002393162393162393,26.0,0.9907426616477358
PRISM,100,rank,SB-218795,SB218795,DLD1,1,1,0.02727272727272727,0.02727272727272727,0.02727272727272727,21.0,0.9065844922540648
PRISM,100,rank,SB-225002,SB225002,DLD1,1,1,0.13384615384615384,0.13384615384615384,0.13384615384615384,25.0,0.5235721336415066
PRISM,100,rank,SB-228357,SB228357,DLD1,1,0,-0.03521367521367521,-0.03521367521367521,-0.03521367521367521,26.0,0.8643990594060471
PRISM,100,rank,SB-2343,SB2343,DLD1,1,1,0.01282051282051282,0.01282051282051282,0.01282051282051282,27.0,0.9493942233185557
PRISM,100,rank,SB-239063,SB239063,DLD1,1,0,-0.17675213675213672,-0.17675213675213672,-0.17675213675213672,26.0,0.387715592656877
PRISM,100,rank,SB-242235,SB242235,DLD1,1,0,-0.43458646616541347,-0.43458646616541347,-0.43458646616541347,20.0,0.055518791395969054
PRISM,100,rank,SB-366791,SB366791,DLD1,1,0,-0.08347826086956521,-0.08347826086956521,-0.08347826086956521,24.0,0.6981606006787424
PRISM,100,rank,SB-431542,SB431542,DLD1,1,0,-0.25461538461538463,-0.25461538461538463,-0.25461538461538463,25.0,0.2193465644118854
PRISM,100,rank,SB-505124,SB505124,DLD1,1,0,-0.08639186900056467,-0.08639186900056467,-0.08639186900056467,22.0,0.7022561610479264
PRISM,100,rank,SB-525334,SB525334,DLD1,1,0,-0.3102766798418973,-0.3102766798418973,-0.3102766798418973,23.0,0.1496137510331062
PRISM,100,rank,SB-590885,SB590885,DLD1,1,1,0.16770186335403728,0.16770186335403728,0.16770186335403728,22.0,0.45567700180801307
PRISM,100,rank,SB-657510,SB657510,DLD1,1,0,-0.08173913043478259,-0.08173913043478259,-0.08173913043478259,24.0,0.7041697144360881
PRISM,100,rank,SB-939,SB939,DLD1,1,0,-0.1822222222222222,-0.1822222222222222,-0.1822222222222222,26.0,0.3729558888797084
PRISM,100,rank,SC-12267,SC12267,DLD1,1,0,-0.017786561264822136,-0.017786561264822136,-0.017786561264822136,23.0,0.9357994824312978
PRISM,100,rank,SC-144,SC144,DLD1,1,1,0.4468376068376068,0.4468376068376068,0.4468376068376068,26.0,0.022108222251016805
PRISM,100,rank,SCH-58261,SCH58261,DLD1,1,0,-0.1225296442687747,-0.1225296442687747,-0.1225296442687747,22.0,0.5869771640200261
PRISM,100,rank,SCH-900776,SCH900776,DLD1,1,1,0.015882715242007187,0.015882715242007187,0.015882715242007187,27.0,0.9373280518687639
PRISM,100,rank,SDZ-WAG-994,SDZWAG994,DLD1,1,0,-0.27153846153846156,-0.27153846153846156,-0.27153846153846156,25.0,0.18917776818595086
PRISM,100,rank,SGI-1027,SGI1027,DLD1,1,1,0.14051282051282052,0.14051282051282052,0.14051282051282052,26.0,0.4935652621716355
PRISM,100,rank,SGI-1776,SGI1776,DLD1,1,1,0.38869565217391305,0.38869565217391305,0.38869565217391305,24.0,0.06049840464982569
PRISM,100,rank,SIB-1757,SIB1757,DLD1,1,0,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,20.0,0.22203494893940115
PRISM,100,rank,SKF-96365,SKF96365,DLD1,1,1,0.2618577075098814,0.2618577075098814,0.2618577075098814,23.0,0.22743477193630315
PRISM,100,rank,SKI-II,SKIII,DLD1,1,0,-0.28384615384615386,-0.28384615384615386,-0.28384615384615386,25.0,0.1691165361794465
PRISM,100,rank,SNS-314,SNS314,DLD1,1,1,0.16444444444444445,0.16444444444444445,0.16444444444444445,26.0,0.42211696530961923
PRISM,100,rank,SNX-2112,SNX2112,DLD1,1,1,0.07142857142857142,0.07142857142857142,0.07142857142857142,27.0,0.7233059354162233
PRISM,100,rank,SNX-5422,SNX5422,DLD1,1,1,0.20230769230769227,0.20230769230769227,0.20230769230769227,25.0,0.3321314401444695
PRISM,100,rank,SR-27897,SR27897,DLD1,1,1,0.1176923076923077,0.1176923076923077,0.1176923076923077,25.0,0.5752831629598214
PRISM,100,rank,SR-33805,SR33805,DLD1,1,0,-0.3476923076923077,-0.3476923076923077,-0.3476923076923077,25.0,0.08855634699981299
PRISM,100,rank,SR-57227A,SR57227A,DLD1,1,0,-0.09538461538461537,-0.09538461538461537,-0.09538461538461537,25.0,0.650157833991233
PRISM,100,rank,SRT1720,SRT1720,DLD1,1,1,0.4038461538461539,0.4038461538461539,0.4038461538461539,25.0,0.045278808768385484
PRISM,100,rank,STA-5326,STA5326,DLD1,1,1,0.28266178266178266,0.28266178266178266,0.28266178266178266,27.0,0.1531252776472767
PRISM,100,rank,STF-118804,STF118804,DLD1,1,0,-0.14871794871794874,-0.14871794871794874,-0.14871794871794874,26.0,0.46841028476864427
PRISM,100,rank,SU3327,SU3327,DLD1,1,1,0.48512820512820504,0.48512820512820504,0.48512820512820504,26.0,0.012003705221376573
PRISM,100,rank,TAK-285,TAK285,DLD1,1,0,-0.02865612648221344,-0.02865612648221344,-0.02865612648221344,23.0,0.8967308659954059
PRISM,100,rank,TAK-632,TAK632,DLD1,1,1,0.06126482213438736,0.06126482213438736,0.06126482213438736,23.0,0.7812492703654051
PRISM,100,rank,TAK-715,TAK715,DLD1,1,0,-0.032467532467532464,-0.032467532467532464,-0.032467532467532464,21.0,0.8888886581323973
PRISM,100,rank,TAK-733,TAK733,DLD1,1,0,-0.17538461538461536,-0.17538461538461536,-0.17538461538461536,26.0,0.3914568546270283
PRISM,100,rank,TAK-901,TAK901,DLD1,1,1,0.2643467643467643,0.2643467643467643,0.2643467643467643,27.0,0.18271669636879423
PRISM,100,rank,TAME,TAME,DLD1,1,1,0.16103896103896104,0.16103896103896104,0.16103896103896104,21.0,0.4855791442852288
PRISM,100,rank,TAS-103,TAS103,DLD1,1,1,0.3208695652173913,0.3208695652173913,0.3208695652173913,24.0,0.1263216392307609
PRISM,100,rank,TC1,TC1,DLD1,1,0,-0.299407114624506,-0.299407114624506,-0.299407114624506,23.0,0.16516341275547836
PRISM,100,rank,TG-02,TG02,DLD1,1,1,0.16376068376068376,0.16376068376068376,0.16376068376068376,26.0,0.4240758720256845
PRISM,100,rank,TG-100572,TG100572,DLD1,1,0,-0.003076923076923077,-0.003076923076923077,-0.003076923076923077,25.0,0.988353722886774
PRISM,100,rank,TG-100713,TG100713,DLD1,1,0,-0.1643478260869565,-0.1643478260869565,-0.1643478260869565,24.0,0.4428461512393397
PRISM,100,rank,TG-101209,TG101209,DLD1,1,1,0.24376068376068374,0.24376068376068374,0.24376068376068374,26.0,0.2301328748593555
PRISM,100,rank,TG-101348,TG101348,DLD1,1,1,0.3545299145299145,0.3545299145299145,0.3545299145299145,26.0,0.07555429353027429
PRISM,100,rank,TG100-115,TG100115,DLD1,1,0,-0.09478260869565217,-0.09478260869565217,-0.09478260869565217,24.0,0.6595430787691372
PRISM,100,rank,TH-302,TH302,DLD1,1,1,0.030769230769230767,0.030769230769230767,0.030769230769230767,25.0,0.8839182553315145
PRISM,100,rank,TMC-353121,TMC353121,DLD1,1,0,-0.30769230769230765,-0.30769230769230765,-0.30769230769230765,25.0,0.1345826496160395
PRISM,100,rank,TMS,TMS,DLD1,1,1,0.13615384615384615,0.13615384615384615,0.13615384615384615,25.0,0.5163712281042631
PRISM,100,rank,TPCA-1,TPCA1,DLD1,1,0,-0.26153846153846155,-0.26153846153846155,-0.26153846153846155,26.0,0.19684070497583056
PRISM,100,rank,TU-2100,TU2100,DLD1,1,1,0.10923076923076921,0.10923076923076921,0.10923076923076921,25.0,0.6032361286157774
PRISM,100,rank,TW-37,TW37,DLD1,1,1,0.2509157509157509,0.2509157509157509,0.2509157509157509,27.0,0.20679945263955596
PRISM,100,rank,TWS-119,TWS119,DLD1,1,0,-0.42905982905982903,-0.42905982905982903,-0.42905982905982903,26.0,0.02872575418275838
PRISM,100,rank,U-0126,U0126,DLD1,1,0,-0.17094017094017094,-0.17094017094017094,-0.17094017094017094,27.0,0.3939357672874446
PRISM,100,rank,U-18666A,U18666A,DLD1,1,0,-0.4115384615384615,-0.4115384615384615,-0.4115384615384615,25.0,0.04096068244289258
PRISM,100,rank,UH-232-(+),UH232,DLD1,1,1,0.25804630152456237,0.25804630152456237,0.25804630152456237,22.0,0.24626760313236853
PRISM,100,rank,UK-383367,UK383367,DLD1,1,0,-0.003052503052503052,-0.003052503052503052,-0.003052503052503052,27.0,0.987943843640947
PRISM,100,rank,UNBS-5162,UNBS5162,DLD1,1,0,-0.09157509157509157,-0.09157509157509157,-0.09157509157509157,27.0,0.6496282407086067
PRISM,100,rank,UNC0631,UNC0631,DLD1,1,1,0.040869565217391296,0.040869565217391296,0.040869565217391296,24.0,0.8496151500324183
PRISM,100,rank,UNC2250,UNC2250,DLD1,1,1,0.19726495726495727,0.19726495726495727,0.19726495726495727,26.0,0.3340817678598714
PRISM,100,rank,VE-821,VE821,DLD1,1,0,-0.052307692307692305,-0.052307692307692305,-0.052307692307692305,25.0,0.8038880741031627
PRISM,100,rank,VE-822,VE822,DLD1,1,1,0.19589743589743588,0.19589743589743588,0.19589743589743588,26.0,0.3375108894172771
PRISM,100,rank,VER-49009,VER49009,DLD1,1,0,-0.07846153846153846,-0.07846153846153846,-0.07846153846153846,25.0,0.7092983704196517
PRISM,100,rank,VLX600,VLX600,DLD1,1,1,0.1794871794871795,0.1794871794871795,0.1794871794871795,26.0,0.3802945642173086
PRISM,100,rank,VS-4718,VS4718,DLD1,1,1,0.018461538461538463,0.018461538461538463,0.018461538461538463,25.0,0.9302033007015402
PRISM,100,rank,VU0238429,VU0238429,DLD1,1,1,0.09130434782608696,0.09130434782608696,0.09130434782608696,24.0,0.6713412695646412
PRISM,100,rank,VU0361737,VU0361737,DLD1,1,1,0.30138339920948615,0.30138339920948615,0.30138339920948615,23.0,0.16225571581325918
PRISM,100,rank,VU0364770,VU0364770,DLD1,1,1,0.27307692307692305,0.27307692307692305,0.27307692307692305,25.0,0.18658453625839913
PRISM,100,rank,VX-702,VX702,DLD1,1,0,-0.2793162393162393,-0.2793162393162393,-0.2793162393162393,26.0,0.16700878872650002
PRISM,100,rank,VX-765,VX765,DLD1,1,0,-0.029059829059829054,-0.029059829059829054,-0.029059829059829054,26.0,0.8879342977087152
PRISM,100,rank,WAY-170523,WAY170523,DLD1,1,0,-0.05709401709401708,-0.05709401709401708,-0.05709401709401708,26.0,0.7817558545613771
PRISM,100,rank,WAY-600,WAY600,DLD1,1,0,-0.35347985347985345,-0.35347985347985345,-0.35347985347985345,27.0,0.07049378131585063
PRISM,100,rank,WHI-P154,WHIP154,DLD1,1,1,0.003846153846153846,0.003846153846153846,0.003846153846153846,25.0,0.9854424249431718
PRISM,100,rank,WP1066,WP1066,DLD1,1,0,-0.21094017094017092,-0.21094017094017092,-0.21094017094017092,26.0,0.30095542360372435
PRISM,100,rank,WP1130,WP1130,DLD1,1,1,0.49615384615384617,0.49615384615384617,0.49615384615384617,25.0,0.011651868698289245
PRISM,100,rank,WYE-125132,WYE125132,DLD1,1,1,0.15145299145299143,0.15145299145299143,0.15145299145299143,26.0,0.4601756443722609
PRISM,100,rank,WYE-354,WYE354,DLD1,1,1,0.20547008547008547,0.20547008547008547,0.20547008547008547,26.0,0.3139512226163694
PRISM,100,rank,WZ-3146,WZ3146,DLD1,1,0,-0.08086956521739129,-0.08086956521739129,-0.08086956521739129,24.0,0.7071807504682381
PRISM,100,rank,WZ-4002,WZ4002,DLD1,1,1,0.31282051282051276,0.31282051282051276,0.31282051282051276,26.0,0.11971369997051672
PRISM,100,rank,WZ8040,WZ8040,DLD1,1,0,-0.30188034188034185,-0.30188034188034185,-0.30188034188034185,26.0,0.13392277370857947
PRISM,100,rank,XBD173,XBD173,DLD1,1,0,-0.08596837944664032,-0.08596837944664032,-0.08596837944664032,23.0,0.6965207900633736
PRISM,100,rank,XL-647,XL647,DLD1,1,1,0.020926366704590457,0.020926366704590457,0.020926366704590457,26.0,0.9191797969200136
PRISM,100,rank,XL388,XL388,DLD1,1,0,-0.19130434782608693,-0.19130434782608693,-0.19130434782608693,24.0,0.3705328066699431
PRISM,100,rank,XL888,XL888,DLD1,1,1,0.2341880341880342,0.2341880341880342,0.2341880341880342,26.0,0.24952570142110495
PRISM,100,rank,Y-27632,Y27632,DLD1,1,0,-0.15384615384615383,-0.15384615384615383,-0.15384615384615383,25.0,0.46280399078181267
PRISM,100,rank,Y-320,Y320,DLD1,1,0,-0.1826086956521739,-0.1826086956521739,-0.1826086956521739,24.0,0.39307499311229416
PRISM,100,rank,Y-39983,Y39983,DLD1,1,1,0.07350427350427349,0.07350427350427349,0.07350427350427349,26.0,0.7212041436743889
PRISM,100,rank,YM-155,YM155,DLD1,1,1,0.20957264957264954,0.20957264957264954,0.20957264957264954,26.0,0.3041724576876234
PRISM,100,rank,YM-201636,YM201636,DLD1,1,1,0.13538461538461538,0.13538461538461538,0.13538461538461538,25.0,0.5187661950161317
PRISM,100,rank,YO-01027,YO01027,DLD1,1,1,0.17307692307692307,0.17307692307692307,0.17307692307692307,25.0,0.4080380104040632
PRISM,100,rank,ZK-93423,ZK93423,DLD1,1,0,-0.08923076923076922,-0.08923076923076922,-0.08923076923076922,26.0,0.6646667944021044
PRISM,100,rank,ZK-93426,ZK93426,DLD1,1,0,-0.030427350427350425,-0.030427350427350425,-0.030427350427350425,26.0,0.8826955404852086
PRISM,100,rank,ZK811752,ZK811752,DLD1,1,0,-0.27167277167277165,-0.27167277167277165,-0.27167277167277165,27.0,0.17043746044064093
PRISM,100,rank,ZM-306416,ZM306416,DLD1,1,0,-0.31076923076923074,-0.31076923076923074,-0.31076923076923074,25.0,0.13052875928344376
PRISM,100,rank,ZM-447439,ZM447439,DLD1,1,1,0.09,0.09,0.09,25.0,0.6687736167185603
PRISM,100,rank,ZSTK-474,ZSTK474,DLD1,1,0,-0.2547008547008547,-0.2547008547008547,-0.2547008547008547,26.0,0.2092300876724156
PRISM,100,rank,abemaciclib,ABEMACICLIB,DLD1,1,1,0.09791004216403286,0.09791004216403286,0.09791004216403286,27.0,0.6270720860549026
PRISM,100,rank,abiraterone,ABIRATERONE,DLD1,1,0,-0.020869565217391303,-0.020869565217391303,-0.020869565217391303,24.0,0.92289170312162
PRISM,100,rank,acesulfame-potassium,ACESULFAMEPOTASSIUM,DLD1,1,1,0.28769230769230764,0.28769230769230764,0.28769230769230764,25.0,0.16316495474349585
PRISM,100,rank,acetazolamide,ACETAZOLAMIDE,DLD1,1,0,-0.04869565217391304,-0.04869565217391304,-0.04869565217391304,24.0,0.8212344730022533
PRISM,100,rank,acetylcysteine,ACETYLCYSTEINE,DLD1,1,1,0.1423076923076923,0.1423076923076923,0.1423076923076923,25.0,0.4974060918481682
PRISM,100,rank,acetylsalicylsalicylic-acid,ACETYLSALICYLSALICYLICACID,DLD1,1,1,0.2123076923076923,0.2123076923076923,0.2123076923076923,25.0,0.30826616404612583
PRISM,100,rank,acipimox,ACIPIMOX,DLD1,1,1,0.030427350427350425,0.030427350427350425,0.030427350427350425,26.0,0.8826955404852086
PRISM,100,rank,acivicin,ACIVICIN,DLD1,1,0,-0.22430830039525693,-0.22430830039525693,-0.22430830039525693,23.0,0.30350745840219673
PRISM,100,rank,adapalene,ADAPALENE,DLD1,1,0,-0.11384615384615385,-0.11384615384615385,-0.11384615384615385,25.0,0.5879182238585222
PRISM,100,rank,adaprev,ADAPREV,DLD1,1,0,-0.13025641025641024,-0.13025641025641024,-0.13025641025641024,26.0,0.525933372665423
PRISM,100,rank,adefovir-dipivoxil,ADEFOVIRDIPIVOXIL,DLD1,1,0,-0.2434782608695652,-0.2434782608695652,-0.2434782608695652,24.0,0.25159816184284295
PRISM,100,rank,afatinib,AFATINIB,DLD1,1,0,-0.18630164298792506,-0.18630164298792506,-0.18630164298792506,26.0,0.3621638614163296
PRISM,100,rank,afobazole,AFOBAZOLE,DLD1,1,0,-0.3556521739130434,-0.3556521739130434,-0.3556521739130434,24.0,0.08808232160850833
PRISM,100,rank,ajmaline,AJMALINE,DLD1,1,1,0.12337662337662336,0.12337662337662336,0.12337662337662336,21.0,0.5941682580055346
PRISM,100,rank,albendazole,ALBENDAZOLE,DLD1,1,1,0.05307692307692308,0.05307692307692308,0.05307692307692308,25.0,0.801060182912034
PRISM,100,rank,alectinib,ALECTINIB,DLD1,1,0,-0.1845103734709373,-0.1845103734709373,-0.1845103734709373,26.0,0.3668798770407229
PRISM,100,rank,alexidine,ALEXIDINE,DLD1,1,1,0.11904761904761904,0.11904761904761904,0.11904761904761904,27.0,0.5542334831984882
PRISM,100,rank,alfacalcidol,ALFACALCIDOL,DLD1,1,1,0.0864957264957265,0.0864957264957265,0.0864957264957265,26.0,0.674382213218179
PRISM,100,rank,alisertib,ALISERTIB,DLD1,1,1,0.08058608058608058,0.08058608058608058,0.08058608058608058,27.0,0.6894700135854598
PRISM,100,rank,almorexant,ALMOREXANT,DLD1,1,0,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999,24.0,0.6419932296067887
PRISM,100,rank,alpelisib,ALPELISIB,DLD1,1,0,-0.15957295211744493,-0.15957295211744493,-0.15957295211744493,26.0,0.436181275153931
PRISM,100,rank,alvespimycin,ALVESPIMYCIN,DLD1,1,1,0.16742238690119396,0.16742238690119396,0.16742238690119396,26.0,0.41364357910170857
PRISM,100,rank,alvocidib,ALVOCIDIB,DLD1,1,0,-0.048888888888888885,-0.048888888888888885,-0.048888888888888885,26.0,0.8125273985485001
PRISM,100,rank,ambazone,AMBAZONE,DLD1,1,0,-0.01217391304347826,-0.01217391304347826,-0.01217391304347826,24.0,0.9549770846497846
PRISM,100,rank,amfenac,AMFENAC,DLD1,1,1,0.14782608695652172,0.14782608695652172,0.14782608695652172,24.0,0.4906100707429602
PRISM,100,rank,aminoglutethimide,AMINOGLUTETHIMIDE,DLD1,1,0,-0.4515711340282854,-0.4515711340282854,-0.4515711340282854,27.0,0.01805731840470688
PRISM,100,rank,aminopurvalanol-a,AMINOPURVALANOLA,DLD1,1,0,-0.06846153846153846,-0.06846153846153846,-0.06846153846153846,25.0,0.7450565153020174
PRISM,100,rank,amisulpride,AMISULPRIDE,DLD1,1,1,0.1652173913043478,0.1652173913043478,0.1652173913043478,24.0,0.4404029231283095
PRISM,100,rank,ammonium-lactate,AMMONIUMLACTATE,DLD1,1,1,0.10974358974358973,0.10974358974358973,0.10974358974358973,26.0,0.5935628178978917
PRISM,100,rank,amonafide,AMONAFIDE,DLD1,1,1,0.22324786324786322,0.22324786324786322,0.22324786324786322,26.0,0.2729610879266042
PRISM,100,rank,amoxicillin,AMOXICILLIN,DLD1,1,0,-0.21304347826086956,-0.21304347826086956,-0.21304347826086956,24.0,0.317545252451291
PRISM,100,rank,amprolium,AMPROLIUM,DLD1,1,0,-0.044466403162055336,-0.044466403162055336,-0.044466403162055336,23.0,0.8403387863596061
PRISM,100,rank,amsacrine,AMSACRINE,DLD1,1,1,0.17447769621682668,0.17447769621682668,0.17447769621682668,22.0,0.4374017860525457
