donor_id,condition,analysis_group,n_cells,PGE2_synthesis_mean,PGE2_synthesis_median,PGE2_synthesis_high_fraction,PLA2G4A_mean,PLA2G4A_detection_fraction,PTGS1_mean,PTGS1_detection_fraction,PTGS2_mean,PTGS2_detection_fraction,PTGES_mean,PTGES_detection_fraction,PTGES2_mean,PTGES2_detection_fraction,PTGES3_mean,PTGES3_detection_fraction
KUL31,border,fibroblast_like,66,0.05261427256815862,-0.04377332854745847,0.3181818181818182,0.005802366592218163,0.015151515151515152,0.09309590582752404,0.09090909090909091,0.03510406174150288,0.045454545454545456,0.06445766643152963,0.10606060606060606,0.20936569328656265,0.2878787878787879,1.0599359229161713,0.8484848484848485
KUL31,border,mast_cells,10,1.076657014142619,1.059800951319971,0.9,0.0,0.0,0.7654386910636932,0.5,1.3270752958460477,0.7,0.0,0.0,0.12411008226796716,0.1,0.8579433399469171,0.6
KUL31,border,other_myeloid,13,0.2419470734154656,0.12035218833495202,0.46153846153846156,0.032039392729733676,0.07692307692307693,0.19976391131874052,0.3076923076923077,0.2405671286849615,0.23076923076923078,0.0,0.0,0.33143729953314693,0.38461538461538464,0.8934559845688488,0.7692307692307693
KUL31,border,pericyte_like,10,-0.05112956767391379,-0.04887497530644249,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34967105529498055,0.4,0.9020012172472238,0.7
KUL31,border,smooth_muscle_like,4,-0.2647974062291857,-0.2884718424424685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562336397917744,0.5
KUL31,normal,B_cells,478,-0.20852763726252607,-0.2933343424887227,0.05230125523012552,0.0,0.0,0.013241855033067781,0.008368200836820083,0.0,0.0,0.0007645507777192763,0.0020920502092050207,0.10534245471570816,0.13179916317991633,0.5798911870154596,0.48535564853556484
KUL31,normal,C1QC_like_TAM,6,0.5554165203629905,0.685009506973767,0.6666666666666666,0.19539585595175904,0.16666666666666666,0.523460348364909,0.5,0.3342923358426951,0.16666666666666666,0.0,0.0,0.1110149966263954,0.16666666666666666,0.6000498459998441,0.5
KUL31,normal,FCN1_inflammatory_monocyte_like,13,0.18505791481288572,0.08991151178678447,0.46153846153846156,0.0,0.0,0.10948096677802185,0.07692307692307693,0.4906562275203663,0.3076923076923077,0.0,0.0,0.11012927913845144,0.07692307692307693,0.8767982889092543,0.6153846153846154
KUL31,normal,T_cells,447,-0.15788494579980733,-0.12331009257023766,0.08053691275167785,0.0,0.0,0.0,0.0,0.009442005526605,0.0044742729306487695,0.0,0.0,0.08907735950389463,0.053691275167785234,0.880288898748026,0.48322147651006714
KUL31,normal,endothelial_like,39,0.004108948816528295,-0.09386303009176555,0.20512820512820512,0.0,0.0,0.13284072124082022,0.10256410256410256,0.0,0.0,0.05462775201774178,0.05128205128205128,0.15863870479970282,0.1282051282051282,0.9560979564344777,0.5897435897435898
KUL31,normal,enteric_glial_like,17,-0.1145321464011325,0.0027252178053008467,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17745102006680047,0.11764705882352941,0.9392687539100595,0.4117647058823529
KUL31,normal,fibroblast_like,204,0.27699081616982546,0.055725759749381876,0.43137254901960786,0.07262394872517884,0.05392156862745098,0.031960575832039345,0.029411764705882353,0.12682058586897868,0.0784313725490196,0.3117330834345464,0.22549019607843138,0.1291384681202358,0.09803921568627451,1.0922041335808421,0.6372549019607843
KUL31,normal,mast_cells,7,1.0930017643812937,0.8710610858060205,0.8571428571428571,0.20342434963724276,0.14285714285714285,0.5156870389079058,0.2857142857142857,1.3682803689467622,0.5714285714285714,0.0,0.0,0.0,0.0,0.6697429968936408,0.42857142857142855
KUL31,normal,normal_epithelial,266,-0.007491372205924157,-0.01841015672420198,0.3007518796992481,0.00858411921091113,0.02631578947368421,0.02039015127082224,0.011278195488721804,0.005695864382907712,0.0037593984962406013,0.0009617277479114659,0.0037593984962406013,0.4089655777167075,0.47368421052631576,0.8604841660606269,0.6766917293233082
KUL31,normal,other_myeloid,7,0.3156372281100447,0.2314066907233013,0.5714285714285714,0.0,0.0,0.2959467833684265,0.2857142857142857,0.19051362768072083,0.14285714285714285,0.0,0.0,0.5709283492062001,0.7142857142857143,0.7852367328634241,0.8571428571428571
KUL31,normal,pericyte_like,6,-0.24031155657115802,-0.3797972811438783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6820694368176975,0.3333333333333333
KUL31,normal,resident_like,10,0.17245176516962726,0.005916857150686239,0.4,0.0,0.0,0.2223977189516831,0.1,0.3299227075342918,0.2,0.0,0.0,0.1308077471006699,0.1,0.837950167813624,0.5
KUL31,normal,smooth_muscle_like,9,0.0162954469303286,0.031162822903355036,0.3333333333333333,0.0,0.0,0.13339871891098054,0.1111111111111111,0.0,0.0,0.0,0.0,0.24383939192836568,0.2222222222222222,1.0144373883792281,0.5555555555555556
KUL31,tumor,B_cells,9,-0.25417073746901125,-0.323829006885781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031215200867036084,0.1111111111111111,0.5513510225254322,0.5555555555555556
KUL31,tumor,C1QC_like_TAM,5,0.3909878600704019,0.3938318597735102,0.6,0.30344755367779785,0.4,0.14536379608933858,0.2,0.09387788952468297,0.2,0.0,0.0,0.3670824402587115,0.4,0.49684690778953844,0.4
KUL31,tumor,T_cells,18,-0.06198144398118001,-0.06621575633593621,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11808510100538487,0.05555555555555555,1.3159530862253854,0.7777777777777778
KUL31,tumor,endothelial_like,1,0.1646994115315734,0.1646994115315734,1.0,0.0,0.0,0.6296546204432049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296546204432049,1.0
KUL31,tumor,mast_cells,1,-0.04875016108273924,-0.04875016108273924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.618783021932137,1.0
KUL31,tumor,tumor_epithelial,41,0.006115389665125373,-0.01116138400778712,0.2926829268292683,0.011465515707202287,0.024390243902439025,0.0,0.0,0.0,0.0,0.00906157969329958,0.024390243902439025,0.34545212529428,0.43902439024390244,1.0933721799390281,0.7804878048780488
