background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_p_value,gprofiler_significant,intersection_genes,parents,BH_FDR_global_source_family,BH_FDR_global_significant,BH_FDR_within_source,BH_FDR_within_source_significant
primary_genecards881,REAC,REAC:R-HSA-9660826,Purinergic signaling in leishmaniasis infection,Purinergic signaling in leishmaniasis infection,4,868,18,1,0.0805395429442689,0.1834511811501853,True,,REAC:R-HSA-9664424,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9772572,Early SARS-CoV-2 Infection Events,Early SARS-CoV-2 Infection Events,4,868,18,1,0.0805395429442689,0.1834511811501853,True,,REAC:R-HSA-9694516,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-391251,Protein folding,Protein folding,4,868,18,1,0.0805395429442689,0.1834511811501853,True,,REAC:R-HSA-392499,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-162906,HIV Infection,HIV Infection,4,868,18,1,0.0805395429442689,0.1834511811501853,True,,REAC:R-HSA-9824446,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1474290,Collagen formation,Collagen formation,4,868,18,1,0.0805395429442689,0.1834511811501853,True,,REAC:R-HSA-1474244,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8984722,Interleukin-35 Signalling,Interleukin-35 Signalling,4,868,18,1,0.0805395429442689,0.1834511811501853,True,,REAC:R-HSA-447115,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9664424,Cell recruitment (pro-inflammatory response),Cell recruitment (pro-inflammatory response),4,868,18,1,0.0805395429442689,0.1834511811501853,True,,REAC:R-HSA-9658195,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-2871837,FCERI mediated NF-kB activation,FCERI mediated NF-kB activation,4,868,18,1,0.0805395429442689,0.1834511811501853,True,,REAC:R-HSA-2454202,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-375276,Peptide ligand-binding receptors,Peptide ligand-binding receptors,5,868,18,1,0.09969496913301877,0.20885004482533476,True,,REAC:R-HSA-373076,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-212436,Generic Transcription Pathway,Generic Transcription Pathway,123,868,18,5,0.09765267489786301,0.20885004482533476,True,,REAC:R-HSA-73857,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-6783589,Interleukin-6 family signaling,Interleukin-6 family signaling,5,868,18,1,0.09969496913301877,0.20885004482533476,True,,REAC:R-HSA-449147,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8939256,RUNX1 regulates transcription of genes involved in WNT signaling,RUNX1 regulates transcription of genes involved in WNT signaling,5,868,18,1,0.09969496913301877,0.20885004482533476,True,,REAC:R-HSA-8878171,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-196849,Metabolism of water-soluble vitamins and cofactors,Metabolism of water-soluble vitamins and cofactors,5,868,18,1,0.09969496913301877,0.20885004482533476,True,,REAC:R-HSA-196854,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1059683,Interleukin-6 signaling,Interleukin-6 signaling,5,868,18,1,0.09969496913301877,0.20885004482533476,True,,REAC:R-HSA-6783589,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-73857,RNA Polymerase II Transcription,RNA Polymerase II Transcription,123,868,18,5,0.09765267489786301,0.20885004482533476,True,,REAC:R-HSA-74160,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1839124,FGFR1 mutant receptor activation,FGFR1 mutant receptor activation,5,868,18,1,0.09969496913301877,0.20885004482533476,True,,REAC:R-HSA-5655302,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-373076,Class A/1 (Rhodopsin-like receptors),Class A/1 (Rhodopsin-like receptors),5,868,18,1,0.09969496913301877,0.20885004482533476,True,,REAC:R-HSA-500792,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8866910,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,5,868,18,1,0.09969496913301877,0.20885004482533476,True,,REAC:R-HSA-8864260,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9674555,Signaling by CSF3 (G-CSF),Signaling by CSF3 (G-CSF),5,868,18,1,0.09969496913301877,0.20885004482533476,True,,REAC:R-HSA-1280215,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5688426,Deubiquitination,Deubiquitination,27,868,18,2,0.1049955460334606,0.2183603022575235,True,,REAC:R-HSA-597592,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5260271,Diseases of Immune System,Diseases of Immune System,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-1643685,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5689896,Ovarian tumor domain proteases,Ovarian tumor domain proteases,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-5688426,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1251985,Nuclear signaling by ERBB4,Nuclear signaling by ERBB4,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-1236394,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-74160,Gene expression (Transcription),Gene expression (Transcription),128,868,18,5,0.11179240619739739,0.2207906987043448,True,,REAC:0000000,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-982772,Growth hormone receptor signaling,Growth hormone receptor signaling,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-1280215,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-168249,Innate Immune System,Innate Immune System,58,868,18,3,0.11294282191201795,0.2207906987043448,True,,REAC:R-HSA-168256,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5602358,Diseases associated with the TLR signaling cascade,Diseases associated with the TLR signaling cascade,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-5260271,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),Downstream signaling events of B Cell Receptor (BCR),6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-983705,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8939902,Regulation of RUNX2 expression and activity,Regulation of RUNX2 expression and activity,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-8878166,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1266695,Interleukin-7 signaling,Interleukin-7 signaling,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-449147,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,Regulation of FOXO transcriptional activity by acetylation,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-9614085,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-9843743,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5607764,CLEC7A (Dectin-1) signaling,CLEC7A (Dectin-1) signaling,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-5621481,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-622312,Inflammasomes,Inflammasomes,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-168643,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9843743,Transcriptional regulation of brown and beige adipocyte differentiation,Transcriptional regulation of brown and beige adipocyte differentiation,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-9843745,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-452723,Transcriptional regulation of pluripotent stem cells,Transcriptional regulation of pluripotent stem cells,6,868,18,1,0.11847305784165035,0.2207906987043448,True,,REAC:R-HSA-1266738,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9818749,Regulation of NFE2L2 gene expression,Regulation of NFE2L2 gene expression,7,868,18,1,0.13688081301449478,0.2366553815363256,True,,REAC:R-HSA-9759194,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5250941,Negative epigenetic regulation of rRNA expression,Negative epigenetic regulation of rRNA expression,7,868,18,1,0.13688081301449478,0.2366553815363256,True,,REAC:R-HSA-212165,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9701898,STAT3 nuclear events downstream of ALK signaling,STAT3 nuclear events downstream of ALK signaling,7,868,18,1,0.13688081301449478,0.2366553815363256,True,,REAC:R-HSA-201556,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9823730,Formation of definitive endoderm,Formation of definitive endoderm,7,868,18,1,0.13688081301449478,0.2366553815363256,True,,REAC:R-HSA-9758941,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-983705,Signaling by the B Cell Receptor (BCR),Signaling by the B Cell Receptor (BCR),7,868,18,1,0.13688081301449478,0.2366553815363256,True,,REAC:R-HSA-1280218,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-2559583,Cellular Senescence,Cellular Senescence,31,868,18,2,0.1325111953150977,0.2366553815363256,True,,REAC:R-HSA-2262752,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5621575,CD209 (DC-SIGN) signaling,CD209 (DC-SIGN) signaling,7,868,18,1,0.13688081301449478,0.2366553815363256,True,,REAC:R-HSA-5621481,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5655302,Signaling by FGFR1 in disease,Signaling by FGFR1 in disease,7,868,18,1,0.13688081301449478,0.2366553815363256,True,,REAC:R-HSA-1226099,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,Signaling by CSF1 (M-CSF) in myeloid cells,7,868,18,1,0.13688081301449478,0.2366553815363256,True,,REAC:R-HSA-1280215,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation  ,TAK1-dependent IKK and NF-kappa-B activation  ,7,868,18,1,0.13688081301449478,0.2366553815363256,True,,REAC:R-HSA-166058;REAC:R-HSA-168164;REAC:R-HSA-9020702;REAC:R-HSA-937061;REAC:R-HSA-975138;REAC:R-HSA-975871,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-418594,G alpha (i) signalling events,G alpha (i) signalling events,7,868,18,1,0.13688081301449478,0.2366553815363256,True,,REAC:R-HSA-388396,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-447115,Interleukin-12 family signaling,Interleukin-12 family signaling,7,868,18,1,0.13688081301449478,0.2366553815363256,True,,REAC:R-HSA-449147,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1643685,Disease,Disease,179,868,18,6,0.14635550376797202,0.25152113521742686,True,,REAC:0000000,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,DDX58/IFIH1-mediated induction of interferon-alpha/beta,8,868,18,1,0.15492511657514174,0.252633570778101,True,,REAC:R-HSA-168249,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9749641,Aspirin ADME,Aspirin ADME,8,868,18,1,0.15492511657514174,0.252633570778101,True,,REAC:R-HSA-9748784,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA ,Cytosolic sensors of pathogen-associated DNA ,8,868,18,1,0.15492511657514174,0.252633570778101,True,,REAC:R-HSA-168249,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1632852,Macroautophagy,Macroautophagy,8,868,18,1,0.15492511657514174,0.252633570778101,True,,REAC:R-HSA-9612973,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-4791275,Signaling by WNT in cancer,Signaling by WNT in cancer,8,868,18,1,0.15492511657514174,0.252633570778101,True,,REAC:R-HSA-5663202,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9707564,Cytoprotection by HMOX1,Cytoprotection by HMOX1,8,868,18,1,0.15492511657514174,0.252633570778101,True,,REAC:R-HSA-9711123,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8986944,Transcriptional Regulation by MECP2,Transcriptional Regulation by MECP2,8,868,18,1,0.15492511657514174,0.252633570778101,True,,REAC:R-HSA-212436,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9707616,Heme signaling,Heme signaling,8,868,18,1,0.15492511657514174,0.252633570778101,True,,REAC:R-HSA-2262752,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-3371453,Regulation of HSF1-mediated heat shock response,Regulation of HSF1-mediated heat shock response,8,868,18,1,0.15492511657514174,0.252633570778101,True,,REAC:R-HSA-3371556,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,Signaling by Receptor Tyrosine Kinases,67,868,18,3,0.15598687290850344,0.25292786737104783,True,,REAC:R-HSA-162582,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-202424,Downstream TCR signaling,Downstream TCR signaling,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-202403,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1989781,PPARA activates gene expression,PPARA activates gene expression,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-400206,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants","Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-9671555,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9833482,PKR-mediated signaling,PKR-mediated signaling,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-1169410,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-196854,Metabolism of vitamins and cofactors,Metabolism of vitamins and cofactors,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-1430728,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-451927,Interleukin-2 family signaling,Interleukin-2 family signaling,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-449147,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,Nuclear events stimulated by ALK signaling in cancer,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-9725370,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants","Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-9669938,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9673770,Signaling by PDGFRA extracellular domain mutants,Signaling by PDGFRA extracellular domain mutants,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-9671555,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5663205,Infectious disease,Infectious disease,69,868,18,3,0.16623292671683487,0.25405053142962636,True,,REAC:R-HSA-1643685,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9669938,Signaling by KIT in disease,Signaling by KIT in disease,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-5663202,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-400206,Regulation of lipid metabolism by PPARalpha,Regulation of lipid metabolism by PPARalpha,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-556833,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8957275,Post-translational protein phosphorylation,Post-translational protein phosphorylation,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-597592,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9612973,Autophagy,Autophagy,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:0000000,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9711123,Cellular response to chemical stress,Cellular response to chemical stress,35,868,18,2,0.16156035209574765,0.25405053142962636,True,,REAC:R-HSA-2262752,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,SARS-CoV-2 activates/modulates innate and adaptive immune responses,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-9705683,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,9,868,18,1,0.17261273041434883,0.25405053142962636,True,,REAC:R-HSA-212436,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9679506,SARS-CoV Infections,SARS-CoV Infections,36,868,18,2,0.1690153578567698,0.25405053142962636,True,,REAC:R-HSA-9824446,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1280218,Adaptive Immune System,Adaptive Immune System,37,868,18,2,0.17653590212987635,0.2584989995466377,True,,REAC:R-HSA-168256,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-156580,Phase II - Conjugation of compounds,Phase II - Conjugation of compounds,10,868,18,1,0.18995029834516738,0.2659304176825099,True,,REAC:R-HSA-211859,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9833110,RSV-host interactions,RSV-host interactions,10,868,18,1,0.18995029834516738,0.2659304176825099,True,,REAC:R-HSA-9820952,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1226099,Signaling by FGFR in disease,Signaling by FGFR in disease,10,868,18,1,0.18995029834516738,0.2659304176825099,True,,REAC:R-HSA-5663202,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-500792,GPCR ligand binding,GPCR ligand binding,10,868,18,1,0.18995029834516738,0.2659304176825099,True,,REAC:R-HSA-372790,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9839373,Signaling by TGFBR3,Signaling by TGFBR3,10,868,18,1,0.18995029834516738,0.2659304176825099,True,,REAC:R-HSA-9006936,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-376176,Signaling by ROBO receptors,Signaling by ROBO receptors,10,868,18,1,0.18995029834516738,0.2659304176825099,True,,REAC:R-HSA-422475,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-202403,TCR signaling,TCR signaling,10,868,18,1,0.18995029834516738,0.2659304176825099,True,,REAC:R-HSA-1280218,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-193704,p75 NTR receptor-mediated signalling,p75 NTR receptor-mediated signalling,10,868,18,1,0.18995029834516738,0.2659304176825099,True,,REAC:R-HSA-73887,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8853884,Transcriptional Regulation by VENTX,Transcriptional Regulation by VENTX,10,868,18,1,0.18995029834516738,0.2659304176825099,True,,REAC:R-HSA-212436,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8953897,Cellular responses to stimuli,Cellular responses to stimuli,75,868,18,3,0.1982136628950454,0.27481797705662236,True,,REAC:0000000,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-2262752,Cellular responses to stress,Cellular responses to stress,75,868,18,3,0.1982136628950454,0.27481797705662236,True,,REAC:R-HSA-8953897,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-983169,Class I MHC mediated antigen processing & presentation,Class I MHC mediated antigen processing & presentation,11,868,18,1,0.20694434803044331,0.276246641323404,True,,REAC:R-HSA-1280218,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-3371556,Cellular response to heat stress,Cellular response to heat stress,11,868,18,1,0.20694434803044331,0.276246641323404,True,,REAC:R-HSA-2262752,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9692914,SARS-CoV-1-host interactions,SARS-CoV-1-host interactions,11,868,18,1,0.20694434803044331,0.276246641323404,True,,REAC:R-HSA-9678108,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",11,868,18,1,0.20694434803044331,0.276246641323404,True,,REAC:R-HSA-168249,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9616222,Transcriptional regulation of granulopoiesis,Transcriptional regulation of granulopoiesis,11,868,18,1,0.20694434803044331,0.276246641323404,True,,REAC:R-HSA-1266738,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9671555,Signaling by PDGFR in disease,Signaling by PDGFR in disease,11,868,18,1,0.20694434803044331,0.276246641323404,True,,REAC:R-HSA-5663202,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-186763,Downstream signal transduction,Downstream signal transduction,11,868,18,1,0.20694434803044331,0.276246641323404,True,,REAC:R-HSA-186797,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9020702,Interleukin-1 signaling,Interleukin-1 signaling,11,868,18,1,0.20694434803044331,0.276246641323404,True,,REAC:R-HSA-446652,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-6806834,Signaling by MET,Signaling by MET,12,868,18,1,0.2236012928792619,0.29169805025523565,True,,REAC:R-HSA-9006934,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1236394,Signaling by ERBB4,Signaling by ERBB4,12,868,18,1,0.2236012928792619,0.29169805025523565,True,,REAC:R-HSA-9006934,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-114608,Platelet degranulation ,Platelet degranulation ,12,868,18,1,0.2236012928792619,0.29169805025523565,True,,REAC:R-HSA-76005,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,Respiratory Syncytial Virus Infection Pathway,12,868,18,1,0.2236012928792619,0.29169805025523565,True,,REAC:R-HSA-9824446,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-76005,Response to elevated platelet cytosolic Ca2+,Response to elevated platelet cytosolic Ca2+,12,868,18,1,0.2236012928792619,0.29169805025523565,True,,REAC:R-HSA-76002,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,Transcriptional and post-translational regulation of MITF-M expression and activity,13,868,18,1,0.23992743391700969,0.30740702470510317,True,,REAC:R-HSA-9730414,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8943724,Regulation of PTEN gene transcription,Regulation of PTEN gene transcription,13,868,18,1,0.23992743391700969,0.30740702470510317,True,,REAC:R-HSA-6807070,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-186797,Signaling by PDGF,Signaling by PDGF,13,868,18,1,0.23992743391700969,0.30740702470510317,True,,REAC:R-HSA-9006934,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-201556,Signaling by ALK,Signaling by ALK,13,868,18,1,0.23992743391700969,0.30740702470510317,True,,REAC:R-HSA-9006934,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1257604,PIP3 activates AKT signaling,PIP3 activates AKT signaling,47,868,18,2,0.254228578778021,0.3166017758011208,True,,REAC:R-HSA-9006925,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,Toll Like Receptor 10 (TLR10) Cascade,14,868,18,1,0.25592896162405443,0.3166017758011208,True,,REAC:R-HSA-168898,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,Toll Like Receptor 5 (TLR5) Cascade,14,868,18,1,0.25592896162405443,0.3166017758011208,True,,REAC:R-HSA-168898,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9705683,SARS-CoV-2-host interactions,SARS-CoV-2-host interactions,14,868,18,1,0.25592896162405443,0.3166017758011208,True,,REAC:R-HSA-9694516,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5621481,C-type lectin receptors (CLRs),C-type lectin receptors (CLRs),14,868,18,1,0.25592896162405443,0.3166017758011208,True,,REAC:R-HSA-168249,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,Toll Like Receptor 3 (TLR3) Cascade,14,868,18,1,0.25592896162405443,0.3166017758011208,True,,REAC:R-HSA-168898,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-975871,MyD88 cascade initiated on plasma membrane,MyD88 cascade initiated on plasma membrane,14,868,18,1,0.25592896162405443,0.3166017758011208,True,,REAC:R-HSA-168142;REAC:R-HSA-168176,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9006925,Intracellular signaling by second messengers,Intracellular signaling by second messengers,47,868,18,2,0.254228578778021,0.3166017758011208,True,,REAC:R-HSA-162582,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-166166,MyD88-independent TLR4 cascade ,MyD88-independent TLR4 cascade ,15,868,18,1,0.27161195774905084,0.32079272376027135,True,,REAC:R-HSA-166016,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,Fc epsilon receptor (FCERI) signaling,15,868,18,1,0.27161195774905084,0.32079272376027135,True,,REAC:R-HSA-168249,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling ,TRIF (TICAM1)-mediated TLR4 signaling ,15,868,18,1,0.27161195774905084,0.32079272376027135,True,,REAC:R-HSA-166166,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-975155,MyD88 dependent cascade initiated on endosome,MyD88 dependent cascade initiated on endosome,15,868,18,1,0.27161195774905084,0.32079272376027135,True,,REAC:R-HSA-168138;REAC:R-HSA-168181,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9658195,Leishmania infection,Leishmania infection,15,868,18,1,0.27161195774905084,0.32079272376027135,True,,REAC:R-HSA-9824443,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,15,868,18,1,0.27161195774905084,0.32079272376027135,True,,REAC:R-HSA-975155,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,Diseases of signal transduction by growth factor receptors and second messengers,87,868,18,3,0.2664832258010966,0.32079272376027135,True,,REAC:R-HSA-1643685,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,Toll Like Receptor 9 (TLR9) Cascade,15,868,18,1,0.27161195774905084,0.32079272376027135,True,,REAC:R-HSA-168898,1.0,False,1.0,False
