dataset_version_id,role,cell_type_original,cell_class,gene_symbol,available_in_dataset,expression_transform,n_cells,n_male_cells,n_female_cells,n_male_donors,n_female_donors,male_mean_expression,female_mean_expression,female_minus_male_beta,se,raw_p,test_status,male_detection_fraction,female_detection_fraction,FDR,fdr_family,fdr_denominator,logFC_or_effect,direction,analysis_method
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,JUN,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.6464297484898194,nan,nan,1.0,insufficient_donors,nan,0.15795328142380421,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,DES,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,DIO3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0182467898733362,0.0,-0.0182467898733362,0.012745802600005653,0.22551798230111764,tested,0.017994858611825194,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.0182467898733362,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,DNMT1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.13336064339402998,0.2337711726145078,0.10041052922047783,0.12346039054911294,0.4475165800106684,tested,0.15295629820051415,0.1643835616438356,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.10041052922047783,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,DRD1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0003314884379506111,0.0,-0.0003314884379506111,0.0003314884379506111,0.37390096630005887,tested,0.0012853470437017994,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.0003314884379506111,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,DRD2,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,DRD3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,DUSP1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,1.8182392437295767,1.9721747730047472,0.1539355292751705,0.4775852380756177,0.7559354439499107,tested,0.6452442159383034,0.7397260273972602,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.1539355292751705,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,EDN1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.7788289748162054,0.6777153855690392,-0.10111358924716618,0.26107630180303326,0.7087329236395131,tested,0.2467866323907455,0.2876712328767123,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.10111358924716618,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,EDN2,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0003603692352771759,0.0,-0.0003603692352771759,0.00036036923527717587,0.3739009663000589,tested,0.0012853470437017994,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.0003603692352771759,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,EGFR,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.037846244523735875,0.038852623243913,0.0010063787201771215,0.030494123597251167,0.9745356471975559,tested,0.056555269922879174,0.0547945205479452,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0010063787201771215,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,EIF4E,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.20447961140739382,0.2290228391526848,0.02454322774529097,0.11270119132027147,0.8346298739185523,tested,0.15552699228791775,0.1780821917808219,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.02454322774529097,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,ELN,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.1791692149725908,0.29528013416515886,0.11611091919256805,0.13903211187158457,0.43100871285587133,tested,0.12596401028277635,0.1917808219178082,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.11611091919256805,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,ENC1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.024999193573104483,0.018194886048634847,-0.006804307524469637,0.02394581846252556,0.7836771085115612,tested,0.04113110539845758,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.006804307524469637,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,ENO1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.21204140732311227,0.3129963752723509,0.10095496794923864,0.13403999532200134,0.47335995850491014,tested,0.14652956298200515,0.1643835616438356,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.10095496794923864,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,EPAS1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,1.8330839867597333,2.1023409241843822,0.26925693742464896,0.22730487267840127,0.270481205737104,tested,0.8084832904884319,0.8356164383561644,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.26925693742464896,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,EPHX1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.43279239465024266,0.4929583031750921,0.06016590852484943,0.18735276487786748,0.7566553687799203,tested,0.3161953727506427,0.273972602739726,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.06016590852484943,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,EPHX2,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.01961159488984517,0.13064275845404594,0.11103116356420077,0.07852551380634429,0.22619327884291288,tested,0.033419023136246784,0.0547945205479452,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.11103116356420077,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,ERAP1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.08959897918603324,0.10478537597002521,0.015186396783991973,0.07111418968230353,0.8362621910256546,tested,0.060411311053984576,0.0684931506849315,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.015186396783991973,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,ERG,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.4289900109125185,0.5085311282332653,0.07954111732074681,0.21040505534157797,0.7163385602096594,tested,0.2352185089974293,0.3424657534246575,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.07954111732074681,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,ERRFI1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.021893749537744693,0.040116723987364,0.01822297444961931,0.034896324223439,0.6202589875067742,tested,0.04113110539845758,0.0273972602739726,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.01822297444961931,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,ESRRA,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.03404125502529113,0.051576312511197986,0.017535057485906856,0.05587470922595908,0.7655259821357219,tested,0.04113110539845758,0.0821917808219178,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.017535057485906856,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,EZR,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.03387643310019658,0.0458119124174118,0.011935479317215225,0.0508150933087875,0.82244112835796,tested,0.03598971722365039,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.011935479317215225,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,F3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0004912839084863662,0.0,-0.0004912839084863662,0.0004912839084863662,0.37390096630005887,tested,0.0012853470437017994,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.0004912839084863662,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FASN,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.02432029736571406,0.009171488977247668,-0.015148808388466392,0.020031520142717543,0.4782122246897185,tested,0.019280205655526992,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.015148808388466392,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FBP1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.052549663403283355,0.10710999369621277,0.054560330292929414,0.06984860749176197,0.47068187947247325,tested,0.04498714652956298,0.0273972602739726,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.054560330292929414,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FEN1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.011041213623469784,0.0,-0.011041213623469784,0.009737443153379644,0.32018832006690384,tested,0.006426735218508998,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.011041213623469784,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FETUB,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FGF22,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0003777650371193886,0.054009974002838135,0.05363220896571875,0.05401129509843771,0.37691971685028863,tested,0.0012853470437017994,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.05363220896571875,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FGF7,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.028169039781893928,0.0030119057624570784,-0.02515713401943685,0.013916081532756131,0.13849354591949875,tested,0.017994858611825194,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.02515713401943685,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FGL1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FKBP5,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.4005490894867945,0.26085959995519303,-0.13968948953160149,0.24749653457549856,0.5970211756024897,tested,0.4383033419023136,0.1780821917808219,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.13968948953160149,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FMO3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0004068155586719513,0.0,-0.0004068155586719513,0.0004068155586719513,0.37390096630005887,tested,0.0012853470437017994,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.0004068155586719513,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FOS,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,1.761789934050693,1.7529461327419487,-0.008843801308744403,0.562290437479237,0.9879837444783894,tested,0.4601542416452442,0.6575342465753424,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.008843801308744403,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FOXA1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FOXA2,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FUS,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.8493637166979205,0.7051434203181215,-0.14422029637979905,0.24178814111401897,0.5688633283557495,tested,0.41645244215938304,0.4383561643835616,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.14422029637979905,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,FXN,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.06294707892455609,0.03995953971339811,-0.02298753921115798,0.04566094500982163,0.6295054518638107,tested,0.04884318766066838,0.0410958904109589,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.02298753921115798,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GAA,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.04187328015675858,0.048910040752862094,0.007036760596103517,0.04985095716287583,0.8918121471806407,tested,0.05398457583547558,0.0410958904109589,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.007036760596103517,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GABRP,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.001398154255002737,0.03125671446323395,0.029858560208231213,0.03128796948280474,0.3937649151142736,tested,0.0038560411311053984,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.029858560208231213,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GBA1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.05216870600868051,0.0030119057624570784,-0.04915680024622343,0.019128560749143927,0.05906880439939573,tested,0.02313624678663239,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.04915680024622343,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GCGR,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0034041832014918326,0.04467976987361908,0.041275586672127246,0.044809265774266804,0.40854727655483236,tested,0.010282776349614395,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.041275586672127246,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GCLC,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.012862551321408577,0.0,-0.012862551321408577,0.00821271813326297,0.19236826797161763,tested,0.02570694087403599,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.012862551321408577,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GDF15,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.020413643861455576,0.0,-0.020413643861455576,0.014408805582043271,0.22951093337289463,tested,0.03470437017994859,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.020413643861455576,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GFER,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.02065693707959283,0.0775011138569924,0.05684417677739957,0.07327189115481932,0.4777278490965705,tested,0.05012853470437018,0.0410958904109589,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.05684417677739957,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GFRA3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GGT1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0299440455234103,0.04928412139415741,0.019340075870747108,0.052102752032518795,0.7259163174163448,tested,0.019280205655526992,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.019340075870747108,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GLA,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.025041435229636373,0.04622275231132371,0.021181317081687336,0.04328325381580842,0.6448030444322287,tested,0.04113110539845758,0.0410958904109589,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.021181317081687336,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GLI3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.010083325942978264,0.09802934450487936,0.0879460185619011,0.08796528894750677,0.3726279668928551,tested,0.03470437017994859,0.0547945205479452,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0879460185619011,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GLP1R,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GNAI1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.107440197453602,0.256234462703428,0.14879426524982597,0.04419837242521196,0.009992908788922717,tested,0.06940874035989718,0.1917808219178082,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.14879426524982597,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GNAS,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.829874655740111,1.0875800732643373,0.25770541752422627,0.10628583355283201,0.04368188119852328,tested,0.442159383033419,0.589041095890411,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.25770541752422627,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GNRHR,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GPR183,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.01854850696882716,0.0,-0.01854850696882716,0.0137396212692219,0.2483505920281962,tested,0.014138817480719794,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.01854850696882716,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GPX1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.5683134373748507,0.7272071411639559,0.15889370378910517,0.23848545348465197,0.5308310436614884,tested,0.3110539845758355,0.3561643835616438,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.15889370378910517,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GPX3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.9927133837247653,0.8428614828748942,-0.1498519008498711,0.485629340249252,0.7657060129890815,tested,0.34318766066838047,0.2191780821917808,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.1498519008498711,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GPX4,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.28545388308375763,0.5142542898868575,0.22880040680309988,0.17625619389082028,0.2383672523210884,tested,0.19151670951156813,0.2465753424657534,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.22880040680309988,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GRK2,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.06804678712614903,0.009538747418311334,-0.0585080397078377,0.02060771334349756,0.029437106345275865,tested,0.05398457583547558,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.0585080397078377,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GSK3A,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.043087565313632545,0.01653910610410902,-0.026548459209523523,0.024891320480790336,0.3177019653960107,tested,0.04884318766066838,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.026548459209523523,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GSR,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.02007874613179377,0.028223163466299734,0.008144417334505966,0.03146823141682167,0.8046633061610434,tested,0.02056555269922879,0.0547945205479452,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.008144417334505966,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GSS,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.019048124805447604,0.04720649584647148,0.028158371041023873,0.03162198145605744,0.41219786608718173,tested,0.030848329048843187,0.0547945205479452,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.028158371041023873,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GSTA3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GSTM1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GSTM2,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.044428114089134496,0.0,-0.044428114089134496,0.037540195605456184,0.3021476455942815,tested,0.019280205655526992,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.044428114089134496,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GSTM3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.10656991236561256,0.1320292741060257,0.025459361740413133,0.07342846087308688,0.7383231511817746,tested,0.05398457583547558,0.1095890410958904,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.025459361740413133,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GSTM4,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.016494169490234484,0.03050054538207242,0.014006375891837935,0.02915812291964416,0.649935036275574,tested,0.037275064267352186,0.0273972602739726,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.014006375891837935,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GSTM5,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.00024459321051836016,0.0,-0.00024459321051836016,0.0002445932105183601,0.3739009663000589,tested,0.0012853470437017994,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.00024459321051836016,male_biased,donor-level mean expression; Welch two-sample test
