dataset_version_id,role,cell_type_original,cell_class,branch_class,module_id,module_size,module_genes_total,module_genes_found,module_gene_coverage,module_genes_found_list,n_male_donors,n_female_donors,male_mean_activity,female_mean_activity,female_minus_male_activity,se,raw_p,test_status,activity_definition,FDR,fdr_family,fdr_denominator,direction
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,shared-core,SHA_M020,1,1,1,1.0,KCNQ1,6,7,-0.37332696536008186,0.31999454173721303,0.6933215070972949,0.5051375259827002,0.2114773854152213,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,shared-core,SHA_M021,1,1,1,1.0,KLK7,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,shared-core,SHA_M022,1,1,1,1.0,LGALS1,6,7,-0.12527304184333646,0.10737689300857436,0.23264993485191082,0.5889400003714929,0.7016214218659977,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,shared-core,SHA_M023,1,1,1,1.0,NKD1,6,7,-0.21665597023207583,0.18570511734177922,0.402361087573855,0.5261468716053822,0.47102750473561905,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,shared-core,SHA_M024,1,1,1,1.0,PTX3,6,7,-0.35130583277810423,0.30111928523837506,0.6524251180164793,0.5029625448409039,0.2422173602051282,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,shared-core,SHA_M025,1,1,1,1.0,RAPGEF3,6,7,0.4343855630422753,-0.3723304826076647,-0.80671604564994,0.5743821369602492,0.21914244567760935,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,shared-core,SHA_M026,1,1,1,1.0,SLPI,6,7,-0.1651302938616148,0.1415402518813841,0.3066705457429989,0.5589876861794486,0.594464641742827,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,shared-core,SHA_M027,1,1,1,1.0,TAAR1,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,shared-core,SHA_M028,1,1,1,1.0,TGM2,6,7,0.47564635222795043,-0.4076968733382435,-0.8833432255661939,0.5412477684971669,0.1445009024069539,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,shared-core,SHA_M029,1,1,1,1.0,TNC,6,7,-0.25628735234641825,0.21967487343978695,0.4759622257862052,0.5184254378090932,0.3935611253508469,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M001,47,47,47,1.0,ACTA1;ADAM17;ALB;ALPL;CASP1;CCL2;CGAS;CHI3L1;COL1A1;CXCL10;CXCL8;CXCR6;EDN1;EGFR;ELN;FGF7;HMGB1;IFNG;IGF1;IGFBP3;IL1B;IL4;ITGA4;MMP14;MMP9;NFKB1;NGF;NLRP3;NOD2;NRG1;NTSR1;PAPPA;PF4;PGF;PLAT;PPARG;PRTN3;PTS;RORC;SERPINE1;STAT5B;TIMP1;TIMP3;TLR9;TNF;TNNI3;TSG101,6,7,-0.005984531693367957,0.005129598594315364,0.011114130287683321,0.10433685237652594,0.9173650997158604,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M002,41,41,41,1.0,ABL1;AKT1;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CBX1;CCNA2;CCNB2;CCND1;CDCA8;CDKN1A;CDKN1B;CKS1B;CYCS;DNMT1;EIF4E;GDF15;GFER;LMNA;LRG1;MAPK1;MBD2;MCL1;MDM2;MDM4;MYC;PIN1;RAF1;RBBP8;SPHK1;TNFRSF10B;TP53;WRN,6,7,-0.06258466823572227,0.05364400134490486,0.11622866958062714,0.19242141364486645,0.5585583684291695,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M003,36,36,36,1.0,AHR;ALDH1A1;AR;ASCL1;CREB1;CYP19A1;CYP1A1;CYP2D6;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;FOXA1;FOXA2;HDAC3;HDAC9;HIF1A;JUN;KAT2A;KRT19;MITF;MUC1;NCOA3;NR1H4;NR3C1;NR5A2;PGR;PPARA;SMAD2;SOX17;SOX2;TCF7;THRB;VDR,6,7,-0.1042303743584863,0.0893403208787026,0.1935706952371889,0.16677172977045768,0.270463191113104,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M004,24,24,24,1.0,ABCB1;ARG2;CKB;CYP2B6;CYP2C19;ENO1;GGT1;GPX3;GPX4;GSR;GSTM1;GSTP1;HMOX1;IDH1;KEAP1;LYPLA1;NFE2L2;NOS3;NQO1;PKM;POR;PRDX1;PRDX6;SLC7A11,6,7,-0.11723447191047365,0.10048669020897742,0.21772116211945108,0.20030534533195687,0.30262825889889267,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M005,20,20,20,1.0,ACHE;AHSG;APOD;APP;ATP5F1B;CFB;CLU;HDAC6;HSPA5;HSPD1;MAPT;MMEL1;PDIA3;PON1;SDHA;SERPINA1;SNCA;SYP;TTR;VCP,6,7,-0.004395683305395914,0.0037677285474822333,0.008163411852878147,0.13165237954674902,0.9518824429831464,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M006,14,14,14,1.0,CALCB;GLP1R;GNAS;GNRHR;GRK2;KMT2A;MEN1;OPRM1;PRKAR1A;PSIP1;RGS4;TRHR;TSHB;TSHR,6,7,-0.07210182392859907,0.06180156336737067,0.13390338729596973,0.1393323649621084,0.3575998057364669,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M007,4,4,4,1.0,LGALS1;S100A4;S100A6;S100A8,6,7,-0.016162327183537228,0.013853423300174758,0.030015750483711988,0.3701055443045371,0.936848753657821,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M008,2,2,2,1.0,CLDN1;CLDN4,6,7,-0.1708097918020355,0.14640839297317335,0.31721818477520886,0.25236482319472314,0.2554757619720433,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M009,1,1,1,1.0,ABCB6,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M010,1,1,1,1.0,ACTR1B,6,7,0.2611860131890218,-0.2238737255905901,-0.4850597387796119,0.6063770123927905,0.45690700464089345,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M011,1,1,1,1.0,ADA,6,7,-0.08453457208246494,0.07245820464211274,0.15699277672457768,0.5661561867261334,0.7867536893162099,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M012,1,1,1,1.0,ADRA2C,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M013,1,1,1,1.0,ATG4B,6,7,-0.03541945609003553,0.030359533791458868,0.0657789898814944,0.5861085606640908,0.912815421162722,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M014,1,1,1,1.0,ATXN2,6,7,0.2103687274914585,-0.18031605213553586,-0.3906847796269943,0.5711971813427643,0.5087774040188089,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M015,1,1,1,1.0,BAZ2B,6,7,-0.18246963101736854,0.15640254087203007,0.3388721718893986,0.5470194494339697,0.5500699738310193,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M016,1,1,1,1.0,CAT,6,7,0.3684322854941147,-0.31579910185209836,-0.6842313873462131,0.5847465823394881,0.28937358858223894,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M017,1,1,1,1.0,FETUB,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M018,1,1,1,1.0,GABRP,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M019,1,1,1,1.0,GPR183,6,7,0.04763641260111454,-0.04083121080095532,-0.08846762340206987,0.5690099984869672,0.8792771534805742,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M020,1,1,1,1.0,HBB,6,7,-0.3161699083966976,0.2710027786257409,0.5871726870224385,0.5280267440666062,0.2938712672492512,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M021,1,1,1,1.0,KCNJ16,6,7,-0.2710152016793693,0.2322987442966024,0.5033139459759717,0.5206443308601071,0.3668443862812903,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M022,1,1,1,1.0,KCNQ1,6,7,-0.22270002528340704,0.19088573595720607,0.4135857612406131,0.5260741871641527,0.4587929197366483,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M023,1,1,1,1.0,KLK7,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M024,1,1,1,1.0,KRT10,6,7,-0.06341693642064002,0.05435737407483453,0.11777431049547454,0.593278909052417,0.8469276458852775,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M025,1,1,1,1.0,LASP1,6,7,-0.28023610781395786,0.2402023781262496,0.5204384859402075,0.5364621457835305,0.3553622574617319,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M026,1,1,1,1.0,NKD1,6,7,0.32357511446471693,-0.2773500981126145,-0.6009252125773314,0.6009252125773316,0.36321746764912277,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M027,1,1,1,1.0,PLA1A,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M028,1,1,1,1.0,PTX3,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M029,1,1,1,1.0,RAPGEF3,6,7,0.2381051106226877,-0.20409009481944657,-0.44219520544213425,0.6084279776025101,0.496451310432345,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M030,1,1,1,1.0,SCGB3A2,6,7,0.323575114464717,-0.27735009811261463,-0.6009252125773317,0.6009252125773314,0.36321746764912266,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M031,1,1,1,1.0,SIAE,6,7,-0.3435279237685067,0.2944525060872914,0.6379804298557981,0.5043858935841398,0.2528252864123566,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M032,1,1,1,1.0,SLC45A3,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M033,1,1,1,1.0,SLPI,6,7,-0.2984629049415026,0.25582534709271665,0.5542882520342193,0.5119382661056645,0.32051236970043845,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M034,1,1,1,1.0,TAAR1,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M035,1,1,1,1.0,TCF19,6,7,-0.2742887353264783,0.2351046302798387,0.509393365606317,0.5297440145208847,0.3627687042054648,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M036,1,1,1,1.0,TGM2,6,7,-0.18489914339251926,0.15848498005073067,0.3433841234432499,0.5387952321691997,0.5412678360852309,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M037,1,1,1,1.0,THRSP,6,7,0.21773766083587262,-0.1866322807164623,-0.4043699415523349,0.6081225504210709,0.5310783479106775,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M038,1,1,1,1.0,TNC,6,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,thyroid-branch,THY_M039,1,1,1,1.0,WDR1,6,7,0.19085924402419965,-0.16359363773502805,-0.35445288175922773,0.5589207845323529,0.5390470441112766,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,hypertension-branch,HYP_M001,152,152,152,1.0,ABL1;ACHE;ACTB;ADAM10;AKT1;ANXA5;APAF1;APP;AR;ARNT;ASCL1;ATF3;ATF6;ATM;ATP5F1A;ATRX;ATXN2;AURKA;AURKB;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CBX1;CCN1;CCNA2;CCNB2;CCND1;CDC20;CDCA3;CDK1;CDK2;CDKN1A;CDKN1B;CFTR;CKB;CKS1B;CLCA1;CREB1;CYCS;DDIT4;DNMT1;DUSP1;EGFR;ENO1;EPAS1;ERG;ERRFI1;ESR1;ESR2;ESRRA;FBP1;FEN1;FKBP5;FOS;FOXA2;FUS;FXN;GDF15;GSK3A;HDAC3;HDAC6;HDAC9;HIF1A;HSPA1A;HSPA1B;HSPA5;HSPA9;HSPB1;HSPD1;HTT;IDE;IDH1;IER3;JUN;KIF22;KMT2A;KRT19;LGALS9;LMNA;LRG1;MAPK1;MAPT;MBD2;MCL1;MDM2;MDM4;MEN1;MITF;MMEL1;MOV10;MUC1;MYBL2;MYC;NAE1;NCOA1;NCOA3;NR3C1;NRGN;P4HB;PABPC1;PCLAF;PDIA3;PGR;PIN1;PKM;PLK1;PPP1CA;PRKN;PRMT1;PRNP;PTPN5;RAD52;RAF1;RAN;RARA;RHOC;RPS27A;RPSA;SELENBP1;SFN;SGK1;SMAD2;SMAD3;SNCA;SOX17;SOX2;SUMO1;SYNPO;SYP;TARDBP;TGM2;THRB;TK1;TNFRSF10B;TP53;TSG101;TUBA1A;TUBB;TUBB4A;TUBB6;UCHL1;USP1;USP2;VCP;WRN;YAP1,6,7,-0.06450180733871023,0.05528726343318023,0.11978907077189047,0.17368249238960964,0.5050437546612989,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,hypertension-branch,HYP_M002,89,89,88,0.9887640449438202,A2M;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,6,7,-0.010254885576348854,0.008789901922584744,0.019044787498933596,0.09063916891948738,0.8375620766876235,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,hypertension-branch,HYP_M003,59,59,59,1.0,ABCB1;ADA;AHR;AHRR;ALDH1A1;ALDH2;ALOX12;ALOX15;CES1;CYP19A1;CYP1A1;CYP1A2;CYP1B1;CYP2A6;CYP2B6;CYP2C19;CYP2C8;CYP2C9;CYP2D6;CYP2E1;CYP3A4;CYP3A5;CYP3A7;ENC1;EPHX1;EPHX2;FMO3;GCLC;GGT1;GPX3;GPX4;GSR;GSS;GSTA3;GSTM1;GSTM2;GSTM3;GSTM4;GSTM5;GSTO2;GSTP1;HMOX1;KCNH2;KCNQ1;KEAP1;NFE2L2;NQO1;NR1I2;PLA2G5;POR;PRDX2;PRDX6;SLC7A11;SRXN1;SULT1A1;UGT1A1;UGT1A4;UGT1A7;UGT1A9,6,7,0.011105746296635938,-0.009519211111402208,-0.020624957408038144,0.1311209692553948,0.8781440182693371,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,hypertension-branch,HYP_M004,43,43,43,1.0,ADRB2;APLNR;ARRB1;AVPR1A;CHRM1;COMT;CRHR2;DRD1;DRD2;DRD3;EDN2;GCGR;GLI3;GLP1R;GNAI1;GNAS;GNRHR;GPR183;GRK2;HRH2;HRH3;HTR2A;HTR5A;KISS1R;MC1R;MC3R;MC4R;OPRD1;OPRM1;OXTR;PLCB3;PRKAR2B;PTGER1;PTH1R;RAPGEF3;RAPGEF4;RGS16;RGS4;RRAS2;RXFP1;SCGB1A1;TRHR;TSHR,6,7,-0.026774481784469433,0.022949555815259513,0.049724037599728946,0.07310550531328518,0.5157833892060983,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,hypertension-branch,HYP_M005,17,17,17,1.0,ANGPTL4;AREG;FASN;IGFBP3;IGFBP6;MCOLN1;NR0B1;NR1H4;NR2F2;NRG1;PPARA;PPARD;PPARG;RXRA;TRPA1;TRPV1;VDR,6,7,-0.13245449809797558,0.11353242694112191,0.24598692503909747,0.07302132373789103,0.006360910334028011,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,hypertension-branch,HYP_M006,12,12,12,1.0,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,6,7,-0.038941545368457973,0.03337846745867827,0.07232001282713624,0.1876276698706559,0.7075311495257193,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,hypertension-branch,HYP_M007,6,6,6,1.0,GAA;GBA1;GLA;NPC1;SMPD1;SPHK1,6,7,-0.03197205466232507,0.02740461828199292,0.05937667294431799,0.2782954483330423,0.8362149390507235,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD8-positive, alpha-beta T cell",immune,hypertension-branch,HYP_M008,5,5,5,1.0,CLDN1;CLDN2;CLDN3;CLDN4;MARVELD2,6,7,0.04472199998600126,-0.03833314284514403,-0.08305514283114529,0.1984356041079753,0.6836207132461398,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
