chemical_id,canonical_name,synonym,CAS,PubChemCID,DTXSID,InChIKey,chemical_class,source,parent_metabolite_status,eligible_as_environmental_exposure,exclusion_reason,classification_rule_prefixes,drug_like_exclusion,drugcentral_match
C045870,polyterephthalic acid anhydride,PPAA,26913-45-1,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C010946,polytetrafluoroethane,Epigard,56093-67-5,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C516576,poly(ureidophthalimide),,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C024865,polyvinylidene fluoride,"ethene, 1,1-difluoro-, homopolymer|Immobilon CD|Immobilon P|polyvinyldifluoride|polyvinylidene difluoride|poly(vinylidene fluoride)|PVDF",24937-79-9,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C097105,Post Com II,Post-Com II-LC,111274-90-9,,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C000720227,potassium 9-chlorohexadecafluoro-3-oxanonane-1-sulfonate,"2-((6-chloro-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorohexyl)oxyl)-1,1,2,2-tetrafluoroethanesulfonic acid potassium salt|2-(6-chlorododecafluorohexyloxy)-1,1,2,2-tetrafluoroethanesulfonic acid potassium salt|9Cl PF3ONS|9ClPF3ONS|potassium;2-(6-chloro-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorohexoxy)-1,1,2,2-tetrafluoroethanesulfonate;9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid|9Cl-PF3ONS|9ClPF3OUdS|CAS No. 756426-58-1 (9ClPF3OUdS)",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C009002,potassium antimonate,potassium pyroantimonate,16210-51-8,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C524140,potassium diperiodatocuprate(III),diperiodatocuprate(III)|DPC copper catalyst|K5(Cu(HIO6)2),,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C532828,potassium hexachloropalladate(IV),,,CID:61852,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C009005,potassium mercuric thiocyanate,"Mercurate(2-), tetrakis(thiocyanato-S)-, dipotassium, (T-4)-|mercuric thiocyanate|mercurothiocyanate",14099-12-8,CID:11615,DTXSID70930966,HWXOCCNUUYRBKP-UHFFFAOYSA-J,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C477466,potassium niobate,NbKO3|niobium potassium oxide,12030-85-2,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C117870,potassium palladium chloride,K2PdCl4,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C516825,potassium tantalate oxide,KTaO3,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C014770,potassium tetraiodobismuthate,,39775-75-2,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C029636,Prestige dental material,,57572-34-6,,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C103500,Prime & Bond,,,,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C035615,Proco-Sol,procosol|Procosol,69234-07-7,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C489263,promysan,,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C066750,propagermanium,"3,3'-(1,3-dioxo-1,3-digermoxanediyl)dipropionic acid|3-oxygermylpropionic acid polymer|Arlamol Gel|beta carboxyethylgermanium sesquioxide|bis(2-carboxyethyl)germanium sesquioxide|bis(carboxyethyl)germanium sesquioxide|carboxyethylgermanium sesquioxide|DCEFSQD|dicarboxyethenylgermanium sesquioxide|dihydrogen bis(2-carboxylatoethyl)trioxodigermanate(2-)|Ge 132|Ge-132|Germanium-132|poly-trans-((2-carboxyethyl)germasesquioxane)|proxigermanium|repagermanium|SK 818|SK-818",,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C082961,propranolol FD,N-heptafluoropropyl-1-((1-methylethyl)amino)-3-(1-naphthalenyloxy)-2-propanol|propranolol-FD,149825-35-4,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
D011478,Protactinium,,7440-13-3,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615167,Protactinium-230,230Pa radioisotope|Pa-230 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615168,Protactinium-231,231Pa radioisotope|Pa-231 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615169,Protactinium-233,233Pa radioisotope|Pa-233 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C106970,Provipont system,Provipont DC,,,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C000726661,PSMA-11,gozetotide,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C076595,Pt(II)(CuO)2(CuOH)2,"cis-(Pt(CuO)2(CuOH)2)|Platinum(2+), bis(copper hydroxide)bis(copper oxide)- (SP-4-2)-",,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C011342,pyrite,ferrous disulfide|Fe-S2 iron disulfide of pyrite|Fe-S2 marcosite of pyrite|iron disulfide,12068-85-8,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C009133,pyroantimonate,"pyroantimonate, dicadmium salt|pyroantimonate, dicalcium salt|pyroantimonate dihydride|pyroantimonate, dimanganese salt (2+)|pyroantimonate, dipotassium salt|pyroantimonate, dipotassium salt, tetrahydrate|pyroantimonate, distrontium salt|pyroantimonate, monotin salt (4+)|pyroantimonic acid",23601-23-2,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C012017,pyroantimonate-osmium,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C016709,pyrochlore,,12174-36-6,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C013233,quadevit,kvadevit|kvadzvit,76775-32-1,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C109298,QW7437,QW 7437|QW-7437,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
D011883,Radium,,,CID:6328144,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615150,Radium-223,223Ra radioisotope|Ra-223 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615151,Radium-225,225Ra radioisotope|Ra-225 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615152,Radium-226,226Ra radioisotope|Ra-226 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615153,Radium-228,228Ra radioisotope|Ra-228 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615154,Radium-233,233Ra radioisotope|Ra-233 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C073340,ranitidine bismuth citrate,Azanplus|GR 122311X|GR-122311X|GR122311X|Pylorid|Raniberl|Tritec,,CID:62984,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C561210,RB Tone forte,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C027867,RC-2B,RC 2B,59763-43-8,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C462240,RelyX ARC,,,,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C029929,Restodent,,59694-99-4,,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C447880,retene,7-isopropyl-1-methylphenanthrene;1-methyl-7-isopropylphenanthrene|483-65-8,,CID:10222,,,pahs,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.847,False,False
C097100,Revalloy,"Silver alloy, Ag,Cu,Sn",55964-89-1,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C503639,RG108,"2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)-3-(1H-indol-3-yl)propanoic acid|N-phthaloyl-L-tryptophan|N-phthaloyltryptophan",,CID:344265,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
D012211,Rhenium,,7440-15-5,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615077,Rhenium-168,168Re radioisotope|Re-168 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615078,Rhenium-183,183Re radioisotope|Re-183 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615079,Rhenium-186,186Re radioisotope|Re-186 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615080,Rhenium-187,187Re radioisotope|Re-187 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615081,Rhenium-188,188Re radioisotope|Re-188 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C400124,rhenium sulfide,(188Re)rhenium sulfide|ReS2|rhenium-186 heptasulfide|rhenium heptasulfide|rhenium heptasulfide colloid,12038-63-0,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D012238,Rhodium,Rhodium 103|Rhodium-103,7440-16-6,CID:23948,DTXSID3052480,MHOVAHRLVXNVSD-IGMARMGPSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615526,Rhodium-102,102Rh radioisotope|Rh-102 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615527,Rhodium-105,105Rh radioisotope|Rh-105 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615528,Rhodium-106,106Rh radioisotope|Rh-106 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D012378,Rodenticides,Rodenticide,,,,,pesticides,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D27.720.031.700;D27.888.723,False,False
C086511,RU 58668,"11beta-(4-(5-((4,4,5,5,5-pentafluoropentyl)sulfonyl)pentyloxy)phenyl)-estra-1,3,5(10)-triene,3,17beta-diol|Estra-1,3,5(10)-triene-3,17-diol, 11-(4-((5-((4,4,5,5,5-pentafluoropentyl)sulfonyl)pentyl)oxy)phenyl)-, (11beta,17beta)-|RU 58 668|RU-58668",151555-47-4,CID:6918261,DTXSID60934291,SDCUWFRXMLQNCS-JGNCIJAKSA-N,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
D012413,Rubidium,Rb,7440-17-7,CID:5357696,DTXSID4064686,UCYFRLNGKNNHBD-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C032710,rubidium chloride,,7791-11-9,CID:62683,DTXSID5064881,FGDZQCVHDSGLHJ-UHFFFAOYSA-M,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C069072,rubidium iodide,,7790-29-6,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C419879,rubidium magnesium chloride,Rb2MgF4,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C060245,rubidium sulfate,,15587-72-1,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C045049,rubrene,"5,6,11,12-tetraphenylnaphthacene|rubreneperoxide",517-51-1,CID:68203,DTXSID8060161,YYMBJDOZVAITBP-UHFFFAOYSA-N,pahs,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.847,False,False
C000731451,Ru(II)(eta6-p-cymene),,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D012428,Ruthenium,,7440-18-8,CID:23950,DTXSID9064687,KJTLSVCANCCWHF-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615524,Ruthenium-101,101Ru isotope|Ru-101 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615525,Ruthenium-104,104Ru isotope|Ru-104 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615523,Ruthenium-99,99Ru isotope|Ru-99 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C444899,ruthenium bis(bipyridine)phosphonite gamma-cyclodextrin,rac-(Ru(bpy)(2)(PhP(OMe)(2))(Cl))Cl (2),,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C504278,RWJ-69442,"(S)-2-(4-(dimethylamino)phenyl)-2,3-dihydro-N-(2-hydroxy-3-(4-(2-(1-methylethoxy)phenyl)-1-piperazinyl)propyl)-1,3-dioxo-1-H-isoindole-5-carboxamide",,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C064116,"S-(1,1,2,2-tetrafluoroethyl)cysteine",S-TFEC|TFE-Cys,94840-66-1,CID:105059,DTXSID20915283,YDRYQBCOLJPFFX-REOHCLBHSA-N,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C523386,(S)-1-(pentafluorophenyl)ethylamine,,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C083440,S 23121,"N-(4-chloro-2-fluoro-5-((1-methyl-2-propynyl)oxy)phenyl)-3,4,5,6-tetrahydrophthalimide|S-23121|S 23121, (+-)-isomer|S 23121, (R)-isomer|S 23121, (S)-isomer",84478-52-4,CID:158434,DTXSID90868818,ONNQFZOZHDEENE-UHFFFAOYSA-N,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C508300,S(2) complex,S2 complex,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C053755,samarium cobalt,SmCo5,12017-68-4,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000728609,"Sb-phenyl-N-methyl-5,6,7,12-tetrahydrodibenz(c,f)(1,5)azastibocine",PMTAS,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C106033,SCH 13835,SCH-13835,150519-34-9,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C083770,scotchguard,,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C080620,Sealer 26,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C471702,SelCID-3,,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C073985,Shofu Spherical alloy,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C033930,Silar (3M),Silan|Silar,79586-00-8,,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C013250,silicomolybdate,,11121-25-8,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D012834,Silver,Ag,7440-22-4,,DTXSID4024305,BQCADISMDOOEFD-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615535,Silver-105,105Ag radioisotope|Ag-105 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615536,Silver-108,108Ag radioisotope|Ag-108 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615533,Silver-109,109Ag isotope|Ag-109 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000617011,Silver-110,110Ag|Ag-110|Ag110,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615537,Silver-110m,110mAg radioisotope|Ag-110m radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000617013,Silver-111,111Ag|Ag-111|Ag111,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615534,Silver-94,94Ag radioisotope|Ag-94 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C026160,silver-allantoin-heparin,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000719392,silver graphene,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C054102,silver kaolin,Argostop,119144-77-3,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C500574,silverlon,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C036936,Silver-Percha,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C570342,silver-perfluorodecanethiolate,,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C115612,single bond,,,,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C511238,Single Bond Plus,,,,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C061512,SK&F 95448,"2-(4-methoxy-2-pyridylmethylsulfinyl)-5-(1,1,2,2-tetrafluoroethoxy)-1H-benzimidazole|SKF-95448",97963-96-7,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C034770,SM-92,SM 92,83097-11-4,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C034426,sodium antimonate,sodium pyroantimmoniate,20602-01-1,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C103805,sodium binding benzofuran isophthalate acetoxymethyl ester,SBFI-AM,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C516351,sodium ferrate (IV),,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C485825,sodium hexaniobate,Na2(HNb6O19).15H2O,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C024687,sodium molybdate(VI),"molybdic acid (H2MoO4) , disodium salt|monosodium molybdate(VI)|Na2MoO4|sodium molybdate|sodium molybdate(VI), 99Mo-labeled cpd|sodium molybdate(VI), dihydrate|sodium molybdenum oxide;MoNa2O4-2H2O",7631-95-0,CID:61424,DTXSID2052788,ZRHUTIVLUJFNEX-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C559961,sodium niobate,NaNbO3,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C404416,sodium tantalate,NaTaO3,12034-15-0,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C091751,sodium zirconate,"sodium zirconate, monosodium",12201-48-8,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D012989,Soil Pollutants,"Pollutant, Soil|Pollutants, Soil|Soil Pollutant",,,,,environmental_pollutants,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D27.888.284,False,False
D012990,"Soil Pollutants, Radioactive","Pollutants, Radioactive Soil|Radioactive Soil Pollutants",,,,,environmental_pollutants,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D27.888.284,False,False
