dataset_id,sample_id,group,pair_id,gene_symbol,expression_value,expression_scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,ACACA,3.84,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,ACE,3.046,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,ACLY,4.95,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,ACSL4,2.398,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,ADIPOQ,1.727,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,AGTR1,1.183,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,AKT1,5.824,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,ALOX5,4.474,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,ANGPT2,0.058,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,ANGPTL4,1.379,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,AR,-1.685,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,ATF4,7.864,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,ATG5,3.723,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,BECN1,5.76,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,BMP2,3.993,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,BSCL2,4.231,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CAT,5.289,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CCR7,-0.2498,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CD36,3.488,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CD80,-1.781,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CD86,1.836,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CEBPA,4.724,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CEBPB,4.662,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CNR1,0.0158,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,COPS5,4.936,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CXCR4,4.436,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CYP11B1,-1.781,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CYP17A1,0.1776,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,CYP3A4,1.71,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,DUSP1,5.876,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,EPAS1,5.479,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,ESR1,-2.635,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,FABP1,11.33,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,FAS,3.708,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,FASN,6.977,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,FDPS,7.991,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,G6PD,4.281,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,GATA2,1.824,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,GJB2,3.651,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,GPX1,7.15,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,GRN,7.882,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,GSR,5.301,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,GUCY2C,4.287,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,HMGCR,6.05,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,HSPA9,6.175,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,IFNG,-3.458,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,IL13,-5.574,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,IL18,6.211,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,IL1A,-4.608,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,IL1B,0.4865,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,IL33,1.633,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,IL4,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,IL5,-3.308,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,IL6,-0.5973,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,INHBA,-2.826,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,LDLR,5.351,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,LEPR,0.2881,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,MIR143,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,MKI67,2.266,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,MMP2,6.272,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,MMP9,1.892,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,MUC2,8.153,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,NFE2L2,5.116,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,NLRP3,0.537,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,NOS3,2.125,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,NR1I2,4.968,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,NR3C1,1.956,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,NR4A1,5.117,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,PGR,-1.639,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,PPARA,3.231,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,PPARD,5.182,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,PPARG,5.146,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,RBFOX1,-3.047,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,RELA,5.409,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,RXRA,4.718,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,RYR1,-0.6873,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,SIRT1,2.362,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,SIRT3,4.254,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,SLC2A1,5.561,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,SLC2A3,1.93,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,SORBS1,5.468,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,SQSTM1,7.558,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,SREBF1,6.301,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,STAT3,5.754,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,STAT6,6.79,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,TIMP1,6.573,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,TIMP2,6.259,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,TNC,5.805,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,TNF,-0.8599,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,TP53,4.111,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,TPM1,9.28,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,TXN,8.297,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,UBE2C,3.392,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,VEGFA,5.687,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZDYS-2326-SM-4WKG6,normal,GTEX-ZDYS-2326,WNT4,0.0718,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,ACACA,3.483,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,ACE,3.642,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,ACLY,4.193,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,ACSL4,1.27,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,ADIPOQ,-2.245,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,AGTR1,-0.5125,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,AKT1,5.207,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,ALOX5,2.58,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,ANGPT2,-0.8599,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,ANGPTL4,1.288,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,AR,-4.035,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,ATF4,7.26,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,ATG5,3.565,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,BECN1,5.452,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,BMP2,3.2,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,BSCL2,4.38,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CAT,5.889,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CCR7,-2.388,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CD36,3.557,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CD80,-3.816,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CD86,-0.8339,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CEBPA,3.66,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CEBPB,3.207,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CNR1,-0.4325,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,COPS5,4.985,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CXCR4,3.843,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CYP11B1,-3.308,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CYP17A1,-3.458,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,CYP3A4,1.637,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,DUSP1,5.59,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,EPAS1,5.002,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,ESR1,-2.178,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,FABP1,11.6,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,FAS,3.921,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,FASN,5.137,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,FDPS,7.094,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,G6PD,3.275,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,GATA2,0.1776,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,GJB2,3.645,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,GPX1,6.573,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,GRN,7.587,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,GSR,5.292,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,GUCY2C,4.775,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,HMGCR,5.019,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,HSPA9,6.151,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,IFNG,-5.012,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,IL13,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,IL18,5.119,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,IL1A,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,IL1B,-0.4131,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,IL33,-0.5756,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,IL4,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,IL5,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,IL6,-3.626,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,INHBA,-3.458,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,LDLR,3.887,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,LEPR,-0.1345,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,MIR143,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,MKI67,3.731,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-13O21-2426-SM-5MR4A,normal,GTEX-13O21-2426,MMP2,4.454,Toil/Xena RSEM TPM delivered on log2-like scale
