stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000377192,9606.ENSP00000466259,9606.ENSP00000377192,9606.ENSP00000466259,9606,0.785,0.0,0,0.0,0.076,0.0,0.0,0.777
9606.ENSP00000380252,9606.ENSP00000398698,9606.ENSP00000380252,9606.ENSP00000398698,9606,0.701,0.0,0,0.0,0.085,0.0,0.0,0.687
9606.ENSP00000380252,9606.ENSP00000385675,9606.ENSP00000380252,9606.ENSP00000385675,9606,0.812,0.0,0,0.0,0.085,0.0,0.0,0.803
9606.ENSP00000380252,9606.ENSP00000451828,9606.ENSP00000380252,9606.ENSP00000451828,9606,0.923,0.0,0,0.0,0.049,0.317,0.4,0.825
9606.ENSP00000384273,9606.ENSP00000451828,9606.ENSP00000384273,9606.ENSP00000451828,9606,0.78,0.0,0,0.0,0.063,0.098,0.0,0.761
9606.ENSP00000384273,9606.ENSP00000419692,9606.ENSP00000384273,9606.ENSP00000419692,9606,0.781,0.0,0,0.0,0.067,0.681,0.0,0.324
9606.ENSP00000384273,9606.ENSP00000405330,9606.ENSP00000384273,9606.ENSP00000405330,9606,0.978,0.0,0,0.0,0.0,0.787,0.0,0.904
9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000384273,9606.ENSP00000385675,9606,0.986,0.0,0,0.0,0.108,0.292,0.9,0.816
9606.ENSP00000384273,9606.ENSP00000398698,9606.ENSP00000384273,9606.ENSP00000398698,9606,0.997,0.0,0,0.0,0.118,0.516,0.9,0.944
9606.ENSP00000385523,9606.ENSP00000451828,9606.ENSP00000385523,9606.ENSP00000451828,9606,0.7,0.0,0,0.0,0.084,0.071,0.0,0.676
9606.ENSP00000385523,9606.ENSP00000483300,9606.ENSP00000385523,9606.ENSP00000483300,9606,0.721,0.0,0,0.0,0.0,0.0,0.0,0.721
9606.ENSP00000385523,9606.ENSP00000385675,9606.ENSP00000385523,9606.ENSP00000385675,9606,0.722,0.0,0,0.0,0.074,0.0,0.0,0.712
9606.ENSP00000385523,9606.ENSP00000398698,9606.ENSP00000385523,9606.ENSP00000398698,9606,0.81,0.0,0,0.0,0.088,0.0,0.0,0.8
9606.ENSP00000385523,9606.ENSP00000389814,9606.ENSP00000385523,9606.ENSP00000389814,9606,0.914,0.0,0,0.0,0.069,0.0,0.0,0.912
9606.ENSP00000385523,9606.ENSP00000415743,9606.ENSP00000385523,9606.ENSP00000415743,9606,0.952,0.0,0,0.0,0.074,0.0,0.5,0.905
9606.ENSP00000385523,9606.ENSP00000419692,9606.ENSP00000385523,9606.ENSP00000419692,9606,0.999,0.0,0,0.0,0.084,0.84,0.9,0.986
9606.ENSP00000385675,9606.ENSP00000415743,9606.ENSP00000385675,9606.ENSP00000415743,9606,0.73,0.0,0,0.0,0.105,0.0,0.0,0.71
9606.ENSP00000385675,9606.ENSP00000427514,9606.ENSP00000385675,9606.ENSP00000427514,9606,0.739,0.0,0,0.0,0.057,0.0,0.0,0.735
9606.ENSP00000385675,9606.ENSP00000405330,9606.ENSP00000385675,9606.ENSP00000405330,9606,0.792,0.0,0,0.0,0.054,0.0,0.0,0.789
9606.ENSP00000385675,9606.ENSP00000451828,9606.ENSP00000385675,9606.ENSP00000451828,9606,0.872,0.0,0,0.0,0.0,0.0,0.0,0.872
9606.ENSP00000385675,9606.ENSP00000389814,9606.ENSP00000385675,9606.ENSP00000389814,9606,0.89,0.0,0,0.0,0.0,0.0,0.0,0.89
9606.ENSP00000385675,9606.ENSP00000386884,9606.ENSP00000385675,9606.ENSP00000386884,9606,0.921,0.0,0,0.0,0.1,0.0,0.0,0.916
9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000385675,9606.ENSP00000398698,9606,0.994,0.0,0,0.0,0.261,0.0,0.4,0.989
9606.ENSP00000386884,9606.ENSP00000405330,9606.ENSP00000386884,9606.ENSP00000405330,9606,0.702,0.0,0,0.0,0.0,0.0,0.0,0.702
9606.ENSP00000386884,9606.ENSP00000451828,9606.ENSP00000386884,9606.ENSP00000451828,9606,0.75,0.0,0,0.0,0.087,0.0,0.0,0.737
9606.ENSP00000386884,9606.ENSP00000398698,9606.ENSP00000386884,9606.ENSP00000398698,9606,0.814,0.0,0,0.0,0.131,0.0,0.0,0.795
9606.ENSP00000389814,9606.ENSP00000451828,9606.ENSP00000389814,9606.ENSP00000451828,9606,0.712,0.0,0,0.0,0.0,0.0,0.0,0.712
9606.ENSP00000389814,9606.ENSP00000483300,9606.ENSP00000389814,9606.ENSP00000483300,9606,0.739,0.0,0,0.0,0.091,0.0,0.0,0.725
9606.ENSP00000389814,9606.ENSP00000419692,9606.ENSP00000389814,9606.ENSP00000419692,9606,0.766,0.0,0,0.0,0.0,0.0,0.5,0.553
9606.ENSP00000389814,9606.ENSP00000415743,9606.ENSP00000389814,9606.ENSP00000415743,9606,0.806,0.0,0,0.0,0.21,0.0,0.0,0.765
9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000389814,9606.ENSP00000398698,9606,0.871,0.0,0,0.0,0.047,0.0,0.0,0.871
9606.ENSP00000389814,9606.ENSP00000427514,9606.ENSP00000389814,9606.ENSP00000427514,9606,0.942,0.0,0,0.0,0.058,0.0,0.75,0.774
9606.ENSP00000398698,9606.ENSP00000415743,9606.ENSP00000398698,9606.ENSP00000415743,9606,0.711,0.0,0,0.0,0.122,0.0,0.0,0.685
9606.ENSP00000398698,9606.ENSP00000416293,9606.ENSP00000398698,9606.ENSP00000416293,9606,0.816,0.0,0,0.0,0.0,0.0,0.0,0.816
9606.ENSP00000398698,9606.ENSP00000451828,9606.ENSP00000398698,9606.ENSP00000451828,9606,0.907,0.0,0,0.0,0.074,0.057,0.0,0.903
9606.ENSP00000398698,9606.ENSP00000427514,9606.ENSP00000398698,9606.ENSP00000427514,9606,0.926,0.0,0,0.0,0.071,0.0,0.75,0.709
9606.ENSP00000398698,9606.ENSP00000498466,9606.ENSP00000398698,9606.ENSP00000498466,9606,0.997,0.0,0,0.0,0.128,0.292,0.0,0.997
9606.ENSP00000405330,9606.ENSP00000451828,9606.ENSP00000405330,9606.ENSP00000451828,9606,0.913,0.0,0,0.0,0.055,0.314,0.0,0.877
9606.ENSP00000416293,9606.ENSP00000451828,9606.ENSP00000416293,9606.ENSP00000451828,9606,0.708,0.0,0,0.0,0.046,0.072,0.0,0.697
9606.ENSP00000419692,9606.ENSP00000427514,9606.ENSP00000419692,9606.ENSP00000427514,9606,0.773,0.0,0,0.0,0.183,0.045,0.5,0.488
9606.ENSP00000419692,9606.ENSP00000440864,9606.ENSP00000419692,9606.ENSP00000440864,9606,0.99,0.0,0,0.0,0.0,0.673,0.9,0.739
9606.ENSP00000440864,9606.ENSP00000451828,9606.ENSP00000440864,9606.ENSP00000451828,9606,0.956,0.0,0,0.0,0.0,0.294,0.9,0.433
9606.ENSP00000451828,9606.ENSP00000466259,9606.ENSP00000451828,9606.ENSP00000466259,9606,0.711,0.0,0,0.0,0.075,0.0,0.0,0.701
9606.ENSP00000466259,9606.ENSP00000483300,9606.ENSP00000466259,9606.ENSP00000483300,9606,0.986,0.0,0,0.0,0.374,0.0,0.8,0.9
